breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_trophoblast_cultured_cells	30	-0.177345	-0.09599	-0.219647	-0.196677	-0.21531	-0.228349	-0.206512	-0.190616	-0.203638	-0.226657	-0.223039	-0.16148	-0.167838	-0.178939	-0.210335	-0.217732	-0.219273	-0.219126	-0.195149	-0.203654	-0.210764	-0.19267	-0.163706	-0.209132	-0.162723	-0.156235	-0.24347	-0.246732	-0.234329
h1_bmp4_derived_trophoblast_cultured_cells	40	-0.166923	-0.114077	-0.225764	-0.221275	-0.211351	-0.198439	-0.20708	-0.214588	-0.184228	-0.21703	-0.202533	-0.213492	-0.194341	-0.205112	-0.223526	-0.224754	-0.212438	-0.208007	-0.182603	-0.180568	-0.196923	-0.196033	-0.212451	-0.211558	-0.175696	-0.194085	-0.24987	-0.264427	-0.212214
h1_bmp4_derived_trophoblast_cultured_cells	50	-0.156387	-0.149261	-0.225126	-0.208902	-0.223715	-0.215677	-0.214732	-0.203617	-0.210445	-0.21316	-0.20913	-0.203595	-0.208541	-0.197537	-0.198062	-0.219733	-0.22298	-0.189995	-0.186195	-0.202723	-0.203447	-0.193595	-0.198609	-0.196787	-0.169334	-0.202846	-0.251231	-0.261559	-0.23992
h1_bmp4_derived_trophoblast_cultured_cells	60	-0.151662	-0.091367	-0.223288	-0.214616	-0.21598	-0.199508	-0.19526	-0.208718	-0.198011	-0.215199	-0.206778	-0.221555	-0.191429	-0.214383	-0.206191	-0.188588	-0.206782	-0.175215	-0.18494	-0.198672	-0.211345	-0.193393	-0.187947	-0.198182	-0.180287	-0.191585	-0.288412	-0.26947	-0.269356
h1_bmp4_derived_trophoblast_cultured_cells	70	-0.167102	-0.117954	-0.212893	-0.207087	-0.215368	-0.197404	-0.193115	-0.201743	-0.197732	-0.210014	-0.20935	-0.204484	-0.202228	-0.208818	-0.186637	-0.196842	-0.180391	-0.154319	-0.186896	-0.193469	-0.210608	-0.185721	-0.190338	-0.200223	-0.190404	-0.185288	-0.285034	-0.272511	-0.236895
h1_bmp4_derived_trophoblast_cultured_cells	80	-0.199076	-0.136213	-0.200966	-0.188688	-0.203224	-0.209416	-0.197722	-0.202313	-0.183267	-0.194678	-0.202725	-0.202877	-0.190355	-0.185878	-0.192927	-0.197244	-0.190805	-0.155562	-0.199516	-0.182091	-0.20056	-0.181967	-0.197445	-0.186112	-0.172712	-0.203999	-0.277231	-0.253422	-0.230529
h1_bmp4_derived_trophoblast_cultured_cells	90	-0.155086	-0.114559	-0.202967	-0.191001	-0.198552	-0.20571	-0.185748	-0.215209	-0.200188	-0.184147	-0.192645	-0.203663	-0.19455	-0.190124	-0.185602	-0.195856	-0.190384	-0.167691	-0.179783	-0.166933	-0.198488	-0.196723	-0.183986	-0.185388	-0.178083	-0.187546	-0.275552	-0.265747	-0.219214
h1_bmp4_derived_trophoblast_cultured_cells	100	-0.218211	-0.106677	-0.193518	-0.193153	-0.193634	-0.199524	-0.196406	-0.181612	-0.198799	-0.181877	-0.194866	-0.198531	-0.181876	-0.204913	-0.187084	-0.193052	-0.181133	-0.138594	-0.165553	-0.172998	-0.193546	-0.173604	-0.198829	-0.180957	-0.175715	-0.188119	-0.292026	-0.248714	-0.273039

h1_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_cells	10	-0.134063	-0.108247	-0.200565	-0.20727	-0.203587	-0.202994	-0.197741	-0.20114	-0.199498	-0.213499	-0.193642	-0.197345	-0.203229	-0.198053	-0.210459	-0.197918	-0.198635	-0.183555	-0.170301	-0.203047	-0.207669	-0.202512	-0.203842	-0.201377	-0.18556	-0.193132	-0.21702	-0.22952	-0.207299
h1_cells	20	-0.16523	-0.109167	-0.232497	-0.224056	-0.220321	-0.231775	-0.219574	-0.217824	-0.215544	-0.221153	-0.229607	-0.228232	-0.225142	-0.21616	-0.235909	-0.220652	-0.226699	-0.206255	-0.206283	-0.170945	-0.228429	-0.23042	-0.23511	-0.22026	-0.189303	-0.206351	-0.269003	-0.269098	-0.261614
h1_cells	30	-0.210352	-0.096454	-0.243041	-0.223794	-0.23501	-0.22365	-0.231006	-0.228695	-0.221707	-0.240267	-0.218569	-0.231852	-0.21703	-0.227822	-0.230673	-0.233592	-0.237607	-0.189811	-0.194105	-0.201669	-0.225505	-0.219943	-0.228202	-0.213065	-0.218742	-0.222752	-0.281693	-0.280036	-0.25686
h1_cells	40	-0.200919	-0.140536	-0.225351	-0.222443	-0.230989	-0.226926	-0.23842	-0.2167	-0.205958	-0.237371	-0.213781	-0.217414	-0.235092	-0.230668	-0.230037	-0.21912	-0.207151	-0.20126	-0.212669	-0.185332	-0.227212	-0.217531	-0.229326	-0.226076	-0.213922	-0.214144	-0.273138	-0.276052	-0.25746
h1_cells	50	-0.225457	-0.142549	-0.237087	-0.223468	-0.234029	-0.224713	-0.242695	-0.22889	-0.197715	-0.224857	-0.213489	-0.231941	-0.213954	-0.20689	-0.22334	-0.219943	-0.213951	-0.180247	-0.171052	-0.169776	-0.206009	-0.211268	-0.215861	-0.204523	-0.216343	-0.207511	-0.274935	-0.274192	-0.26951
h1_cells	60	-0.22473	-0.131924	-0.223494	-0.207972	-0.218814	-0.22079	-0.215951	-0.216207	-0.213957	-0.217486	-0.218409	-0.218913	-0.203695	-0.221352	-0.215621	-0.21722	-0.210854	-0.18894	-0.171627	-0.185653	-0.215216	-0.209264	-0.208906	-0.189343	-0.191922	-0.191495	-0.272918	-0.273097	-0.273281
h1_cells	70	-0.230085	-0.11312	-0.222024	-0.212864	-0.221903	-0.220181	-0.232278	-0.210905	-0.222234	-0.21959	-0.227522	-0.215349	-0.191479	-0.207576	-0.209483	-0.20936	-0.219328	-0.18434	-0.172397	-0.185575	-0.199684	-0.203768	-0.198639	-0.185027	-0.187376	-0.187273	-0.275675	-0.270782	-0.249244
h1_cells	80	-0.215393	-0.121364	-0.203956	-0.206716	-0.207286	-0.212885	-0.218219	-0.203084	-0.211775	-0.212503	-0.187039	-0.198529	-0.212776	-0.238735	-0.201292	-0.200453	-0.222666	-0.166581	-0.158736	-0.174691	-0.211573	-0.198445	-0.205389	-0.188557	-0.181852	-0.187016	-0.27876	-0.264922	-0.25061
h1_cells	90	-0.213068	-0.138214	-0.21339	-0.207786	-0.206306	-0.211399	-0.204064	-0.206011	-0.187338	-0.208156	-0.201261	-0.201405	-0.204952	-0.208036	-0.201509	-0.220268	-0.207056	-0.167134	-0.178666	-0.165182	-0.213746	-0.199781	-0.188173	-0.180743	-0.176907	-0.190565	-0.261527	-0.271981	-0.258682
h1_cells	100	-0.212743	-0.132117	-0.210507	-0.216554	-0.21236	-0.199673	-0.217045	-0.205279	-0.20542	-0.210178	-0.200658	-0.198759	-0.194272	-0.202877	-0.193788	-0.203386	-0.202234	-0.15527	-0.172187	-0.191523	-0.199813	-0.192692	-0.186641	-0.186166	-0.176827	-0.18124	-0.270095	-0.268571	-0.256886

h1_derived_mesenchymal_stem_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_mesenchymal_stem_cells	10	-0.128624	-0.085534	-0.229266	-0.153346	-0.179007	-0.215627	-0.16609	-0.133618	-0.149924	-0.126214	-0.200846	-0.131268	-0.128896	-0.115071	-0.123492	-0.106999	-0.127686	-0.193015	-0.208111	-0.189286	-0.183505	-0.203753	-0.208652	-0.167112	-0.199693	-0.19897	-0.196773	-0.215933	-0.164545
h1_derived_mesenchymal_stem_cells	20	-0.128523	-0.107522	-0.249446	-0.220213	-0.218141	-0.25978	-0.220492	-0.137591	-0.211953	-0.212732	-0.208058	-0.214753	-0.220326	-0.205775	-0.207354	-0.148364	-0.207624	-0.21316	-0.224071	-0.216797	-0.186805	-0.208707	-0.232967	-0.191026	-0.220525	-0.206727	-0.260045	-0.264223	-0.270914
h1_derived_mesenchymal_stem_cells	30	-0.177878	-0.105813	-0.266852	-0.201339	-0.228051	-0.250593	-0.233577	-0.221584	-0.222154	-0.222585	-0.149116	-0.230465	-0.227588	-0.217844	-0.201389	-0.15498	-0.22093	-0.207886	-0.201497	-0.198052	-0.196857	-0.210547	-0.221146	-0.175451	-0.197392	-0.214498	-0.280488	-0.270939	-0.244308
h1_derived_mesenchymal_stem_cells	40	-0.210157	-0.124021	-0.235133	-0.216681	-0.24029	-0.253202	-0.230904	-0.220929	-0.212808	-0.215117	-0.201083	-0.214741	-0.203584	-0.220932	-0.220538	-0.224382	-0.208064	-0.211548	-0.20461	-0.211856	-0.198571	-0.216866	-0.213547	-0.166228	-0.219179	-0.198737	-0.285958	-0.284425	-0.276744
h1_derived_mesenchymal_stem_cells	50	-0.236504	-0.13817	-0.22512	-0.232746	-0.228319	-0.248686	-0.222013	-0.225757	-0.216808	-0.22455	-0.213994	-0.227111	-0.211931	-0.201088	-0.176516	-0.206344	-0.183103	-0.190358	-0.204861	-0.182977	-0.206441	-0.188429	-0.206565	-0.18354	-0.1955	-0.207417	-0.292571	-0.285994	-0.230369
h1_derived_mesenchymal_stem_cells	60	-0.223583	-0.168299	-0.245748	-0.231869	-0.210612	-0.249999	-0.211801	-0.215463	-0.204731	-0.204669	-0.206543	-0.212112	-0.179068	-0.209333	-0.205148	-0.208506	-0.22331	-0.180999	-0.207674	-0.188358	-0.199487	-0.208539	-0.215947	-0.189023	-0.185203	-0.198243	-0.292262	-0.292296	-0.269967
h1_derived_mesenchymal_stem_cells	70	-0.256332	-0.159684	-0.254809	-0.226491	-0.233977	-0.239716	-0.224544	-0.206836	-0.218976	-0.210818	-0.220213	-0.218752	-0.183849	-0.193026	-0.178351	-0.202295	-0.185886	-0.183862	-0.194353	-0.192028	-0.186729	-0.222726	-0.209561	-0.192344	-0.192275	-0.185603	-0.273311	-0.28715	-0.264742
h1_derived_mesenchymal_stem_cells	80	-0.242228	-0.163602	-0.235153	-0.215581	-0.216898	-0.229159	-0.207008	-0.207256	-0.217258	-0.20635	-0.204639	-0.218946	-0.187232	-0.195575	-0.189448	-0.19935	-0.192373	-0.184876	-0.179181	-0.176381	-0.199219	-0.213161	-0.213536	-0.188073	-0.185012	-0.187069	-0.269668	-0.257394	-0.257908
h1_derived_mesenchymal_stem_cells	90	-0.225824	-0.177384	-0.244491	-0.215897	-0.223279	-0.227294	-0.214892	-0.200724	-0.204348	-0.184978	-0.213815	-0.208251	-0.204834	-0.202421	-0.181489	-0.187276	-0.165061	-0.17638	-0.182831	-0.189434	-0.18168	-0.208131	-0.203235	-0.185183	-0.174104	-0.19407	-0.275187	-0.267822	-0.2502
h1_derived_mesenchymal_stem_cells	100	-0.232982	-0.171996	-0.219174	-0.218861	-0.224402	-0.236706	-0.201971	-0.201898	-0.215881	-0.197395	-0.209182	-0.215808	-0.19705	-0.188444	-0.190905	-0.197293	-0.187398	-0.179839	-0.179111	-0.178671	-0.183345	-0.193777	-0.197454	-0.183032	-0.181083	-0.186468	-0.253952	-0.262534	-0.265634

h1_derived_neuronal_progenitor_cultured_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_neuronal_progenitor_cultured_cells	10	-0.129854	-0.12362	-0.199404	-0.190052	-0.202433	-0.186464	-0.194767	-0.202754	-0.202846	-0.192722	-0.209336	-0.206878	-0.201854	-0.212811	-0.208695	-0.201378	-0.202566	-0.200583	-0.202463	-0.177176	-0.191069	-0.190894	-0.192986	-0.167072	-0.194309	-0.191967	-0.181026	-0.202667	-0.163659
h1_derived_neuronal_progenitor_cultured_cells	20	-0.160963	-0.114569	-0.23172	-0.215326	-0.240008	-0.224839	-0.23741	-0.227504	-0.231359	-0.239333	-0.227771	-0.234087	-0.230667	-0.227687	-0.231826	-0.225528	-0.224543	-0.186922	-0.204457	-0.181304	-0.221659	-0.217479	-0.205699	-0.22222	-0.202659	-0.212379	-0.263571	-0.200483	-0.251176
h1_derived_neuronal_progenitor_cultured_cells	30	-0.20396	-0.117116	-0.242974	-0.229525	-0.230457	-0.237578	-0.23217	-0.224038	-0.233236	-0.242096	-0.233688	-0.242093	-0.233996	-0.240484	-0.238528	-0.205003	-0.232994	-0.189338	-0.18459	-0.210886	-0.225104	-0.216154	-0.216833	-0.224785	-0.197223	-0.213961	-0.275471	-0.278979	-0.26191
h1_derived_neuronal_progenitor_cultured_cells	40	-0.194238	-0.138327	-0.228626	-0.22878	-0.236684	-0.22317	-0.22307	-0.224148	-0.224852	-0.229463	-0.232515	-0.234415	-0.231605	-0.222634	-0.223367	-0.218661	-0.226403	-0.201892	-0.199292	-0.176945	-0.227247	-0.224293	-0.207176	-0.225286	-0.206939	-0.195643	-0.277815	-0.270721	-0.254047
h1_derived_neuronal_progenitor_cultured_cells	50	-0.228378	-0.132697	-0.230718	-0.229637	-0.228486	-0.22085	-0.235389	-0.207383	-0.218157	-0.216887	-0.219061	-0.215274	-0.206181	-0.21491	-0.206395	-0.222963	-0.2157	-0.178063	-0.176871	-0.172352	-0.225232	-0.221701	-0.189123	-0.216895	-0.202102	-0.175774	-0.278428	-0.27828	-0.289413
h1_derived_neuronal_progenitor_cultured_cells	60	-0.241086	-0.117911	-0.224671	-0.215521	-0.221707	-0.20064	-0.218953	-0.214243	-0.210222	-0.218646	-0.205982	-0.226244	-0.192342	-0.214795	-0.199943	-0.207131	-0.202427	-0.165015	-0.199641	-0.191232	-0.215159	-0.225823	-0.197725	-0.203479	-0.183576	-0.180832	-0.267899	-0.284773	-0.280567
h1_derived_neuronal_progenitor_cultured_cells	70	-0.218751	-0.126878	-0.211232	-0.213993	-0.214452	-0.208597	-0.217988	-0.20518	-0.201374	-0.220013	-0.217413	-0.220058	-0.214247	-0.194797	-0.202827	-0.204409	-0.192435	-0.167895	-0.169741	-0.165139	-0.227791	-0.21429	-0.198389	-0.198756	-0.189906	-0.186137	-0.271631	-0.284296	-0.303098
h1_derived_neuronal_progenitor_cultured_cells	80	-0.231266	-0.117801	-0.222805	-0.207242	-0.208483	-0.20259	-0.212782	-0.206087	-0.217898	-0.202442	-0.193249	-0.215673	-0.198153	-0.209801	-0.171639	-0.200912	-0.207624	-0.177806	-0.169733	-0.172098	-0.225634	-0.203965	-0.18387	-0.19471	-0.187685	-0.159765	-0.26931	-0.301017	-0.259864
h1_derived_neuronal_progenitor_cultured_cells	90	-0.225399	-0.110482	-0.214266	-0.203557	-0.213854	-0.204105	-0.218832	-0.20199	-0.200822	-0.18768	-0.205322	-0.196957	-0.202718	-0.187277	-0.184496	-0.209311	-0.185904	-0.15626	-0.16982	-0.203566	-0.227122	-0.199335	-0.180644	-0.190562	-0.19271	-0.18701	-0.268631	-0.26846	-0.259164
h1_derived_neuronal_progenitor_cultured_cells	100	-0.221705	-0.118875	-0.212812	-0.202954	-0.213034	-0.208521	-0.199216	-0.187922	-0.201815	-0.199659	-0.195342	-0.207239	-0.176954	-0.204642	-0.193123	-0.191793	-0.203815	-0.166929	-0.158685	-0.178355	-0.223099	-0.199802	-0.182544	-0.189014	-0.178054	-0.163598	-0.254717	-0.267698	-0.264168

h9_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h9_cells	10	-0.156714	-0.127913	-0.200207	-0.221247	-0.20049	-0.206615	-0.215559	-0.22965	-0.227068	-0.21224	-0.213674	-0.221544	-0.224666	-0.217018	-0.21618	-0.225135	-0.232932	-0.207731	-0.199784	-0.186773	-0.179227	-0.205626	-0.178963	-0.162531	-0.192463	-0.187901	-0.192838	-0.186945	-0.225419
h9_cells	20	-0.166671	-0.111788	-0.22508	-0.244559	-0.229128	-0.225416	-0.232051	-0.245588	-0.240135	-0.236523	-0.22261	-0.245305	-0.242297	-0.248524	-0.242533	-0.235796	-0.238449	-0.236604	-0.219084	-0.201252	-0.212107	-0.224805	-0.209495	-0.18669	-0.225453	-0.221619	-0.263916	-0.251994	-0.259385
h9_cells	30	-0.220171	-0.131498	-0.241914	-0.244632	-0.243102	-0.230714	-0.24031	-0.237597	-0.230667	-0.236578	-0.233853	-0.247937	-0.237509	-0.244431	-0.240812	-0.241545	-0.241425	-0.218359	-0.221928	-0.176583	-0.220014	-0.238927	-0.214887	-0.226635	-0.226831	-0.236146	-0.289835	-0.270922	-0.296936
h9_cells	40	-0.225701	-0.111942	-0.241069	-0.249658	-0.246883	-0.240789	-0.238116	-0.231894	-0.241672	-0.235286	-0.234326	-0.244035	-0.219561	-0.233769	-0.235747	-0.241944	-0.243898	-0.22993	-0.186064	-0.229352	-0.217865	-0.228862	-0.194997	-0.235726	-0.233503	-0.217141	-0.29242	-0.27297	-0.271645
h9_cells	50	-0.235576	-0.148621	-0.240434	-0.241397	-0.244755	-0.225094	-0.23456	-0.231473	-0.233495	-0.228142	-0.232907	-0.211872	-0.220762	-0.232333	-0.2204	-0.226274	-0.23318	-0.207537	-0.208166	-0.186235	-0.220066	-0.232796	-0.189094	-0.224123	-0.21502	-0.20394	-0.287611	-0.265513	-0.310828
h9_cells	60	-0.215818	-0.139023	-0.225056	-0.222128	-0.220395	-0.237502	-0.219734	-0.233304	-0.225117	-0.230662	-0.23322	-0.229394	-0.20385	-0.208353	-0.214207	-0.2165	-0.211439	-0.199199	-0.190536	-0.183124	-0.220345	-0.232	-0.196258	-0.213089	-0.216582	-0.18908	-0.293604	-0.277833	-0.276592
h9_cells	70	-0.238782	-0.141711	-0.232311	-0.221055	-0.201295	-0.226885	-0.212697	-0.224185	-0.221951	-0.223942	-0.22793	-0.216729	-0.221924	-0.220595	-0.229629	-0.209657	-0.220638	-0.185802	-0.186192	-0.195973	-0.211225	-0.217078	-0.190418	-0.201706	-0.211995	-0.194329	-0.288908	-0.266191	-0.282333
h9_cells	80	-0.228323	-0.130946	-0.215219	-0.220374	-0.206149	-0.220692	-0.228178	-0.218666	-0.209512	-0.221763	-0.206189	-0.221333	-0.215872	-0.214828	-0.212974	-0.217263	-0.209106	-0.167993	-0.191507	-0.180348	-0.22549	-0.210171	-0.188868	-0.205873	-0.202006	-0.17262	-0.277383	-0.259877	-0.255127
h9_cells	90	-0.224639	-0.127003	-0.218529	-0.223616	-0.205945	-0.211936	-0.21442	-0.207985	-0.208826	-0.20884	-0.211026	-0.220228	-0.199648	-0.212913	-0.202206	-0.214827	-0.214594	-0.182092	-0.176738	-0.186987	-0.204391	-0.220156	-0.183426	-0.194207	-0.200882	-0.194253	-0.260122	-0.261071	-0.25703
h9_cells	100	-0.211447	-0.133345	-0.204128	-0.218324	-0.207116	-0.211622	-0.212065	-0.208922	-0.216434	-0.195503	-0.213736	-0.208061	-0.202362	-0.208603	-0.188685	-0.208941	-0.205157	-0.158284	-0.171185	-0.177738	-0.207362	-0.210291	-0.184561	-0.201803	-0.192324	-0.194481	-0.288246	-0.265234	-0.255096

imr90_fetal_lung_fibroblasts_cell_line	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
imr90_fetal_lung_fibroblasts_cell_line	10	-0.132419	-0.072557	-0.188399	-0.190183	-0.182312	-0.190052	-0.232293	-0.187075	-0.131533	-0.140753	-0.185577	-0.131432	-0.115158	-0.115435	-0.170533	-0.11795	-0.137964	-0.191259	-0.197802	-0.202514	-0.201239	-0.191676	-0.190541	-0.159018	-0.181137	-0.181214	-0.177133	-0.15056	-0.183657
imr90_fetal_lung_fibroblasts_cell_line	20	-0.137721	-0.119488	-0.20663	-0.210009	-0.202813	-0.21148	-0.259745	-0.211564	-0.200851	-0.211504	-0.143603	-0.193908	-0.207373	-0.209652	-0.142227	-0.191077	-0.157385	-0.213642	-0.185775	-0.214319	-0.200851	-0.20549	-0.211574	-0.21043	-0.180831	-0.21394	-0.256321	-0.224266	-0.231409
imr90_fetal_lung_fibroblasts_cell_line	30	-0.13232	-0.1407	-0.240932	-0.211926	-0.225298	-0.224637	-0.257173	-0.206086	-0.209539	-0.216145	-0.199327	-0.194153	-0.198364	-0.194147	-0.18426	-0.196922	-0.202026	-0.217739	-0.201549	-0.210329	-0.195742	-0.213703	-0.210991	-0.198672	-0.201151	-0.19782	-0.273489	-0.249844	-0.227051
imr90_fetal_lung_fibroblasts_cell_line	40	-0.115205	-0.147858	-0.226187	-0.224607	-0.227663	-0.226243	-0.261328	-0.210136	-0.203889	-0.222738	-0.218786	-0.199586	-0.212191	-0.194868	-0.195121	-0.210931	-0.200489	-0.189996	-0.205012	-0.219342	-0.196751	-0.194134	-0.202604	-0.20796	-0.189598	-0.187846	-0.280605	-0.2511	-0.280711
imr90_fetal_lung_fibroblasts_cell_line	50	-0.192713	-0.143146	-0.212993	-0.209797	-0.202926	-0.217879	-0.252963	-0.218181	-0.223726	-0.201224	-0.203325	-0.203186	-0.19005	-0.200512	-0.190653	-0.217886	-0.21159	-0.206164	-0.173443	-0.208059	-0.198982	-0.193994	-0.206807	-0.208752	-0.20351	-0.186646	-0.271998	-0.268227	-0.253226
imr90_fetal_lung_fibroblasts_cell_line	60	-0.238681	-0.163797	-0.222708	-0.223211	-0.220616	-0.215072	-0.237901	-0.206266	-0.213781	-0.213487	-0.205279	-0.212939	-0.182142	-0.196588	-0.183958	-0.193061	-0.196	-0.207789	-0.195457	-0.168095	-0.194557	-0.200597	-0.199221	-0.210175	-0.175674	-0.189715	-0.267864	-0.263068	-0.22063
imr90_fetal_lung_fibroblasts_cell_line	70	-0.230648	-0.156254	-0.220916	-0.225369	-0.209921	-0.202764	-0.241082	-0.195541	-0.204503	-0.201569	-0.212819	-0.204507	-0.178158	-0.196424	-0.198695	-0.192641	-0.197208	-0.184084	-0.18986	-0.197528	-0.193554	-0.203097	-0.204515	-0.188997	-0.194696	-0.167759	-0.289632	-0.268137	-0.282872
imr90_fetal_lung_fibroblasts_cell_line	80	-0.238657	-0.158527	-0.237292	-0.219387	-0.203557	-0.207626	-0.240148	-0.196147	-0.207648	-0.200977	-0.207251	-0.194776	-0.185306	-0.165176	-0.191842	-0.203381	-0.193259	-0.180721	-0.172528	-0.176094	-0.204818	-0.199855	-0.192826	-0.189262	-0.177873	-0.179125	-0.283305	-0.244241	-0.243032
imr90_fetal_lung_fibroblasts_cell_line	90	-0.238548	-0.162647	-0.211766	-0.212402	-0.20983	-0.212105	-0.235347	-0.200376	-0.199192	-0.194946	-0.206775	-0.188565	-0.179974	-0.189556	-0.185825	-0.189582	-0.198223	-0.166037	-0.191772	-0.175488	-0.193027	-0.205457	-0.201476	-0.181413	-0.192487	-0.174934	-0.26117	-0.252569	-0.242435
imr90_fetal_lung_fibroblasts_cell_line	100	-0.236874	-0.154487	-0.234815	-0.212238	-0.205301	-0.193068	-0.244304	-0.201105	-0.204464	-0.186569	-0.201486	-0.18621	-0.180259	-0.19512	-0.202887	-0.192701	-0.189255	-0.190519	-0.182691	-0.180605	-0.200954	-0.199895	-0.195005	-0.178234	-0.172065	-0.168495	-0.268384	-0.231674	-0.243754

keratinocyte	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
keratinocyte	10	-0.099265	-0.074671	-0.212382	-0.233311	-0.231555	-0.128548	-0.121655	-0.14036	-0.104505	-0.114934	-0.227359	-0.110853	-0.110011	-0.098327	-0.116147	-0.108094	-0.106177	-0.172281	-0.15548	-0.075671	-0.194459	-0.165062	-0.17172	-0.161	-0.157142	-0.162744	-0.177769	-0.182394	-0.171817
