breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_muscle_trunk	90	0.221418	0.102909	0.121392	0.114205	0.125792	0.095331	0.120178	0.099174	0.115113	0.132071	0.084773	0.129997	0.122011	0.125583	0.146039	0.116807	-0.040203	-0.034786	-0.040576	0.002744	0.001053	0.001949	0.001463	0.000879	0.00164	0.000695	-0.000458	0.00031
fetal_muscle_trunk	100	0.214364	0.094933	0.109673	0.095657	0.118314	0.105434	0.107803	0.097645	0.115274	0.111676	0.073454	0.120173	0.115615	0.098438	0.135929	0.114329	-0.027498	-0.032976	-0.028678	0.001407	0.000644	0.00147	0.001465	0.000115	0.001003	-0.000482	0.001299	0.001743
fetal_ovary	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_ovary	10	0.615802	0.342799	0.40506	0.414605	0.390984	0.406982	0.482958	0.430186	0.325205	0.352427	0.484589	0.553037	0.499579	0.435014	0.449504	0.555875	0.124596	0.136385	0.116076	0.008933	0.007055	0.008895	0.00286	0.00297	0.007619	0.010506	0.005785	0.00211
fetal_ovary	20	0.600259	0.460663	0.493523	0.449639	0.463724	0.491473	0.486115	0.538944	0.516973	0.475651	0.524499	0.587676	0.519378	0.476247	0.513927	0.576976	0.116318	0.113969	0.123075	0.008088	0.006041	0.008146	0.00549	0.006502	0.00517	0.00616	0.006872	0.005165
fetal_ovary	30	0.576916	0.466031	0.496874	0.489465	0.497361	0.497956	0.484259	0.499691	0.511114	0.503376	0.545653	0.503628	0.526884	0.523094	0.514602	0.528617	0.111829	0.120119	0.106032	0.005832	0.006742	0.007626	0.005581	0.00657	0.005802	0.002993	0.005758	0.002478
fetal_ovary	40	0.548877	0.462106	0.466816	0.483186	0.424611	0.498189	0.494723	0.488505	0.49716	0.468091	0.494388	0.523387	0.504979	0.489568	0.521077	0.518673	0.103179	0.104789	0.105979	0.006252	0.004419	0.004619	0.00495	0.002421	0.004308	0.003732	0.007531	0.001729
fetal_ovary	50	0.515798	0.37372	0.461131	0.382988	0.394808	0.401274	0.424489	0.384275	0.402869	0.394535	0.435049	0.472582	0.452826	0.445495	0.480695	0.412637	0.102374	0.102627	0.100802	0.005039	0.004489	0.00572	0.005359	0.00417	0.005106	0.000742	0.005361	0.002867
fetal_ovary	60	0.464042	0.36363	0.383799	0.358503	0.375548	0.375613	0.363945	0.323685	0.396063	0.395463	0.386896	0.407723	0.397611	0.395966	0.416839	0.38703	0.099911	0.099099	0.099024	0.005709	0.004989	0.004655	0.002993	0.003881	0.003362	0.001417	0.005462	0.003366
fetal_ovary	70	0.457924	0.341165	0.367378	0.367163	0.357759	0.40335	0.314819	0.293455	0.35456	0.293566	0.30226	0.322684	0.367944	0.32639	0.32239	0.32045	0.092811	0.095543	0.097301	0.003641	0.005402	0.004634	0.002906	0.001692	0.005308	0.000176	0.002515	0.00252
fetal_ovary	80	0.414028	0.311321	0.312616	0.313572	0.309584	0.325887	0.295382	0.264764	0.34013	0.364961	0.281675	0.286754	0.302555	0.282292	0.30683	0.319813	0.098194	0.09514	0.096224	0.004651	0.004812	0.002228	0.002926	0.002673	0.005252	0.000677	0.002762	0.002116
fetal_ovary	90	0.363225	0.279204	0.275742	0.255487	0.302288	0.245094	0.242087	0.260401	0.283218	0.348242	0.23488	0.252081	0.288087	0.265808	0.267174	0.249734	0.093148	0.092144	0.0938	0.004686	0.005123	0.002048	0.004326	0.001825	0.004378	0.001341	0.004638	0.001665
fetal_ovary	100	0.349233	0.273945	0.263001	0.262053	0.304142	0.232168	0.243813	0.21985	0.271592	0.282343	0.236454	0.242602	0.239769	0.268141	0.290338	0.274466	0.080299	0.088936	0.093442	0.004533	0.00159	0.000666	0.002523	0.000952	0.002533	0.00078	0.002714	0.001659
fetal_renal_cortex	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_renal_cortex	10	0.239464	0.097238	0.048588	0.073322	0.086496	0.089413	0.084529	0.05825	0.109147	0.085927	0.084247	0.070731	0.129027	0.125518	0.072697	0.101556	-0.024655	-0.038476	-0.034264	0.002123	0.002178	0.001842	0.002065	0.002561	0.001654	0.002158	0.002255	0.000219
fetal_renal_cortex	20	0.217803	0.144812	0.095566	0.082327	0.120026	0.119556	0.123989	0.115736	0.130611	0.107469	0.118564	0.132267	0.148893	0.112135	0.149142	0.100232	-0.038702	-0.023635	-0.037958	0.001689	0.001309	0.000541	0.001331	0.000798	0.001424	0.000693	0.000936	-0.001272
fetal_renal_cortex	30	0.206211	0.105686	0.076495	0.100026	0.10753	0.125629	0.131883	0.120356	0.124622	0.112958	0.104966	0.115886	0.125819	0.12738	0.140528	0.114152	-0.043171	-0.043969	-0.03925	0.000833	0.001774	0.00098	0.000566	0.001368	0.001291	-0.000256	-0.001003	8.4e-05
fetal_renal_cortex	40	0.19258	0.110008	0.096254	0.091855	0.093083	0.093841	0.110903	0.119342	0.09036	0.113818	0.113219	0.103947	0.113403	0.103312	0.115315	0.073906	-0.043386	-0.042862	-0.043803	0.00037	0.001914	0.000367	0.001042	0.000546	0.001451	-0.000309	-0.000594	-8.7e-05
fetal_renal_cortex	50	0.181124	0.079812	0.071533	0.061484	0.073025	0.107003	0.084316	0.087029	0.080487	0.084794	0.112401	0.079766	0.0874	0.075516	0.115337	0.074847	-0.04451	-0.043162	-0.043463	0.000516	0.001731	0.000108	0.00053	0.001085	0.00126	-0.000295	-0.000786	0.00058
fetal_renal_cortex	60	0.178531	0.075361	0.067621	0.061983	0.097448	0.073492	0.070161	0.07578	0.076257	0.078577	0.091355	0.082376	0.093037	0.095097	0.096818	0.058341	-0.044534	-0.044699	-0.043876	-4.8e-05	0.001906	0.000258	0.00088	-0.000117	0.001206	-0.000539	-0.000302	5.5e-05
fetal_renal_cortex	70	0.16894	0.064157	0.059125	0.055367	0.072738	0.05838	0.053494	0.032729	0.061567	0.074032	0.048058	0.056961	0.060608	0.061818	0.077691	0.058815	-0.041382	-0.044083	-0.042133	0.000418	0.001662	-0.000168	0.000539	0.000292	0.001168	-0.000813	-0.000554	2.2e-05
fetal_renal_cortex	80	0.172434	0.054031	0.052518	0.052361	0.0501	0.062405	0.066896	0.038014	0.038996	0.061685	0.059737	0.062528	0.060734	0.084627	0.05308	0.056763	-0.042202	-0.041484	-0.043011	-0.000175	0.000711	-8.4e-05	0.000697	4.9e-05	0.000619	-0.000259	-3.1e-05	-0.000556
fetal_renal_cortex	90	0.154602	0.048025	0.042205	0.041617	0.045255	0.047222	0.042498	0.032282	0.045365	0.045626	0.055831	0.065221	0.05497	0.064259	0.051194	0.049092	-0.041061	-0.041969	-0.041585	0.000526	0.001005	-1.1e-05	0.000694	0.000274	-8.5e-05	-0.000172	-0.000291	-0.000489
fetal_renal_cortex	100	0.14117	0.048025	0.04982	0.046233	0.040441	0.040228	0.056752	0.031128	0.033929	0.043279	0.051935	0.060277	0.047768	0.053699	0.059433	0.041322	-0.023548	-0.03264	-0.031949	-0.000123	0.000702	0.000107	0.000413	0.00038	0.000472	-0.000266	-4e-05	-0.000832
fetal_renal_pelvis	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_renal_pelvis	10	0.180486	0.07886	0.019966	0.031978	0.040973	0.017011	0.059322	0.070165	0.037873	0.047133	0.048735	0.003553	0.046949	0.081449	0.058199	0.087745	-0.075871	-0.07586	-0.076782	0.003976	0.003073	0.003954	0.003184	0.003794	0.003591	0.003165	0.001879	0.00283
fetal_renal_pelvis	20	0.187046	0.090944	0.094215	0.075465	0.069366	0.094725	0.073387	0.076649	0.052993	0.087678	0.085062	0.114945	0.107241	0.110495	0.103938	0.108618	-0.060606	-0.076149	-0.075799	0.002985	0.002139	0.00272	0.001192	0.002465	0.002875	0.001392	0.001228	0.002296
fetal_renal_pelvis	30	0.177667	0.108547	0.076879	0.095447	0.079042	0.071977	0.071361	0.086129	0.072381	0.057747	0.050217	0.097237	0.095822	0.093341	0.113127	0.107601	-0.070516	-0.076314	-0.071642	0.001126	0.00183	0.00081	0.000767	0.001352	0.001857	0.000396	0.001013	0.001431
fetal_renal_pelvis	40	0.172134	0.061275	0.057958	0.083903	0.075643	0.071837	0.04938	0.1058	0.072463	0.077676	0.07545	0.066221	0.092105	0.091625	0.063122	0.082123	-0.072205	-0.069104	-0.053862	0.001026	0.001946	0.000753	0.000656	0.000357	0.001359	0.000915	0.000448	0.001362
fetal_renal_pelvis	50	0.163802	0.065212	0.06082	0.056959	0.083149	0.061461	0.048124	0.073843	0.060871	0.074556	0.067086	0.054348	0.080038	0.081627	0.06909	0.067897	-0.048702	-0.053725	-0.05499	0.001355	0.000943	-0.000196	0.000531	0.000108	0.001579	-0.000207	0.000232	0.001753
fetal_renal_pelvis	60	0.153521	0.07073	0.054728	0.061008	0.06879	0.040852	0.060458	0.064563	0.064392	0.078402	0.055329	0.061032	0.066909	0.067206	0.058252	0.069274	-0.023257	-0.022599	-0.049012	0.000551	0.000648	0.000802	0.000598	0.000524	0.00108	-0.000836	0.000532	0.00221
fetal_renal_pelvis	70	0.153126	0.059952	0.051129	0.054858	0.068056	0.045625	0.054229	0.051111	0.061066	0.048749	0.045028	0.055608	0.051043	0.064249	0.065577	0.05557	-0.019999	-0.02305	-0.018122	0.00067	6.8e-05	0.000494	0.000622	0.000449	0.000465	-0.000392	0.000356	0.001093
fetal_renal_pelvis	80	0.142496	0.05282	0.046992	0.05713	0.065209	0.035579	0.050103	0.040438	0.050476	0.0619	0.053388	0.044129	0.053347	0.051066	0.054274	0.053676	-0.019647	-0.02165	-0.026691	0.000176	0.00043	-0.000398	0.000675	0.00023	4.7e-05	-0.000768	-0.00043	0.001082
fetal_renal_pelvis	90	0.136067	0.046677	0.039232	0.04043	0.058852	0.034307	0.049732	0.054963	0.0422	0.051903	0.043182	0.04259	0.048043	0.042799	0.058334	0.041833	-0.01422	-0.010149	-0.013609	0.000111	0.000284	-0.000149	0.000313	-0.000148	0.000724	-0.001169	4e-06	0.001161
fetal_renal_pelvis	100	0.122501	0.046898	0.031129	0.047088	0.054786	0.032323	0.044345	0.046985	0.043617	0.048897	0.046016	0.036113	0.04648	0.045954	0.051216	0.03562	-0.010516	-0.012465	-0.011082	-0.000289	-0.000151	-0.000231	-0.000355	-0.000391	0.000374	-0.000509	-0.000365	0.001871
fetal_skin	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_skin	10	0.524049	0.348013	0.327475	0.316707	0.325453	0.313119	0.442957	0.352204	0.289076	0.31101	0.467163	0.497977	0.429464	0.489267	0.467592	0.473655	0.099194	0.108848	0.093607	0.002549	0.001325	0.002077	0.00131	0.002967	0.002961	0.000112	0.003969	0.000162
fetal_skin	20	0.55499	0.399331	0.50013	0.405287	0.441632	0.533126	0.44102	0.467388	0.468585	0.404473	0.437758	0.38716	0.495125	0.501292	0.50524	0.472926	0.091558	0.100987	0.098804	0.001698	0.002141	0.002552	0.000254	0.002492	0.00278	-0.00018	0.001181	0.003028
fetal_skin	30	0.540589	0.445611	0.479795	0.443965	0.448975	0.507763	0.481819	0.487858	0.47191	0.425773	0.481853	0.489421	0.474349	0.485076	0.487774	0.491822	0.096243	0.088704	0.09632	0.001904	0.001638	0.002147	0.000742	0.00178	0.001188	-0.000929	0.000899	0.001063
fetal_skin	40	0.502817	0.43458	0.474257	0.367903	0.447733	0.453374	0.438722	0.435363	0.459989	0.441115	0.453538	0.467337	0.494619	0.458678	0.444645	0.447591	0.085261	0.08652	0.086056	0.002193	0.00107	0.001189	0.000639	0.001509	0.0023	-0.002445	-1.1e-05	0.000563
fetal_skin	50	0.490451	0.420635	0.463288	0.395545	0.416012	0.409953	0.43454	0.436964	0.439961	0.394167	0.414107	0.434277	0.452264	0.471616	0.462946	0.419244	0.083034	0.08358	0.082145	0.000596	0.00226	0.00178	3.5e-05	0.001549	0.001318	-0.002557	-0.000148	0.000347
fetal_skin	60	0.440578	0.381237	0.414655	0.384622	0.423899	0.41201	0.426674	0.39803	0.399566	0.388488	0.422732	0.4211	0.418122	0.41747	0.421618	0.403	0.080326	0.080642	0.080975	0.001628	0.001682	0.001964	0.000689	0.001214	0.000878	-0.002391	0.000506	0.000587
fetal_skin	70	0.399412	0.371011	0.390632	0.35073	0.415789	0.361788	0.394203	0.386057	0.370586	0.349961	0.371058	0.396122	0.388858	0.380614	0.379215	0.373764	0.059332	0.065227	0.08104	0.001178	0.002158	0.00107	0.000442	0.002036	0.000375	-0.002624	-0.000409	-0.00073
fetal_skin	80	0.383985	0.345645	0.362989	0.344548	0.364392	0.376202	0.365646	0.365989	0.344693	0.336106	0.333661	0.382325	0.356742	0.362814	0.352497	0.349986	0.057428	0.052154	0.061731	0.000194	0.00101	0.00057	0.000733	0.001156	0.000513	-0.002339	-0.000139	-0.000149
fetal_skin	90	0.367115	0.33946	0.335741	0.319957	0.355926	0.320072	0.330355	0.314663	0.339384	0.307532	0.330215	0.337146	0.336947	0.325854	0.320917	0.293434	0.048874	0.060681	0.047715	0.000756	0.001043	0.001448	0.000647	0.000295	0.00013	-0.001817	-0.00016	-0.000848
fetal_skin	100	0.330952	0.289581	0.315752	0.268934	0.355898	0.318737	0.305104	0.312569	0.309436	0.326181	0.291628	0.315956	0.331273	0.274228	0.323271	0.309631	0.048807	0.042555	0.055069	0.000828	0.001341	0.000944	-0.000422	0.001372	0.000249	-0.002252	-0.000692	-0.00078
fetal_spinal_cord	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_spinal_cord	10	0.346086	0.210693	0.211666	0.227393	0.195456	0.233784	0.210658	0.207055	0.24617	0.147848	0.226368	0.202498	0.249032	0.247685	0.237224	0.1499	-0.024082	-0.024082	-0.023862	0.011001	0.013829	0.009927	0.013378	0.012485	0.01128	0.001913	0.000281	-0.000838
fetal_spinal_cord	20	0.357183	0.238065	0.237807	0.251128	0.252784	0.264613	0.29577	0.254753	0.274426	0.257846	0.23003	0.267582	0.283442	0.299613	0.278274	0.275524	-0.021999	-0.022798	-0.02279	0.006431	0.013051	0.011819	0.012249	0.011897	0.011181	0.004464	0.002912	0.00289
fetal_spinal_cord	30	0.354654	0.256806	0.244855	0.27138	0.287636	0.267345	0.280573	0.274896	0.266819	0.278923	0.273562	0.29724	0.304219	0.281939	0.294776	0.291184	-0.00667	-0.019951	-0.020156	0.006846	0.010707	0.009562	0.010023	0.00949	0.009694	0.0046	0.003103	0.004959
fetal_spinal_cord	40	0.331342	0.239854	0.253468	0.247306	0.224746	0.262431	0.247931	0.279992	0.258161	0.264527	0.250573	0.265807	0.278838	0.28182	0.286248	0.295477	-0.006886	-0.011435	-0.030812	0.003948	0.009547	0.008898	0.009146	0.008415	0.008431	0.004161	0.004687	0.005598
fetal_spinal_cord	50	0.319752	0.242877	0.255818	0.216068	0.246179	0.26812	0.255593	0.278914	0.261457	0.2605	0.217852	0.24393	0.273015	0.275609	0.266441	0.229987	-0.010827	-0.005103	-0.025677	0.004267	0.00826	0.008648	0.005622	0.008411	0.008426	0.004513	0.004602	0.005714
fetal_spinal_cord	60	0.299288	0.215092	0.222623	0.216399	0.196333	0.226176	0.235926	0.242755	0.233744	0.247005	0.229307	0.240985	0.244437	0.230337	0.260143	0.247467	-0.010453	-0.008299	-0.00732	0.004028	0.006829	0.008544	0.007401	0.004563	0.005255	0.003306	0.004531	0.00565
fetal_spinal_cord	70	0.283507	0.212887	0.221616	0.213819	0.183296	0.215629	0.235321	0.220324	0.226454	0.194381	0.191804	0.234612	0.234584	0.222976	0.207869	0.206291	-0.008195	-0.012175	-0.011081	0.00226	0.00753	0.007486	0.005204	0.006134	0.007541	0.005187	0.005197	0.006775
fetal_spinal_cord	80	0.270745	0.176944	0.163406	0.169965	0.189887	0.192888	0.219378	0.18465	0.188976	0.191059	0.164496	0.218123	0.220959	0.220881	0.197634	0.194736	-0.005024	-0.007152	-0.011037	0.002053	0.003523	0.004784	0.005123	0.004081	0.007145	0.002799	0.004722	0.006401
fetal_spinal_cord	90	0.257049	0.175741	0.166464	0.14237	0.174618	0.158575	0.17656	0.184713	0.18161	0.162212	0.147486	0.192301	0.174203	0.170475	0.198545	0.190916	0.003269	-0.002776	-0.007913	0.003203	0.004158	0.003784	0.003675	0.003429	0.004591	0.004958	0.003837	0.005904
fetal_spinal_cord	100	0.25261	0.146148	0.148803	0.149676	0.156866	0.166929	0.191084	0.172566	0.140282	0.156423	0.15297	0.188279	0.171073	0.162126	0.169981	0.158248	-0.003138	-0.003286	0.003997	0.002059	0.003511	0.003367	0.003254	0.005932	0.003917	0.00437	0.005405	0.005331
fetal_stomach	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_stomach	10	0.203626	0.052625	0.03154	0.049842	0.038414	0.073677	0.076265	0.065971	0.072917	0.079917	0.033915	0.067824	0.097232	0.04331	0.036565	0.042063	-0.067921	-0.074226	-0.079371	0.004928	0.006638	0.004836	0.004951	0.004984	0.006331	0.00433	0.0057540000000000004	0.003663
fetal_stomach	20	0.19575	0.084653	0.055879	0.072931	0.0698	0.061896	0.077599	0.111682	0.080755	0.105414	0.070253	0.112415	0.105453	0.112901	0.100502	0.106659	-0.086171	-0.08714	-0.085949	0.002333	0.00306	0.002013	0.002211	0.002579	0.00185	0.00236	0.001104	0.003462
fetal_stomach	30	0.191374	0.090509	0.103532	0.071962	0.094081	0.077027	0.083641	0.096148	0.083135	0.085207	0.059282	0.101593	0.097148	0.082019	0.104903	0.125505	-0.087128	-0.090256	-0.08896	0.001261	0.002223	0.001181	0.001754	0.00191	0.00156	0.000322	0.000676	0.001645
fetal_stomach	40	0.174132	0.075373	0.080544	0.079335	0.088181	0.058753	0.076273	0.100688	0.065194	0.083453	0.064292	0.102974	0.089049	0.082916	0.077931	0.088113	-0.086425	-0.08739	-0.087132	0.00126	0.002188	0.001036	0.002033	0.001841	0.001094	-7.1e-05	-4.1e-05	0.001669
fetal_stomach	50	0.164715	0.062546	0.070456	0.07929	0.075605	0.061943	0.084732	0.072732	0.072684	0.08036	0.038916	0.085699	0.070026	0.058888	0.08499	0.091687	-0.085661	-0.086149	-0.084472	0.000371	0.001589	0.001365	0.000947	0.001601	0.001602	0.000214	-0.000412	0.002558
fetal_stomach	60	0.159881	0.048993	0.040614	0.066196	0.077793	0.059018	0.062498	0.045842	0.058979	0.06933	0.032751	0.075396	0.048662	0.072657	0.081164	0.070213	-0.08363	-0.085282	-0.084949	0.000569	0.000827	0.000572	0.00145	0.001475	0.001011	-4.8e-05	6.1e-05	0.001729
fetal_stomach	70	0.151735	0.060323	0.048387	0.039069	0.056928	0.05476	0.059964	0.045157	0.048535	0.050836	0.039335	0.061395	0.057889	0.055558	0.075234	0.051231	-0.056586	-0.086083	-0.086508	0.000316	0.000709	0.000227	0.000705	0.000781	0.000438	-3.3e-05	-0.000279	0.001841
fetal_stomach	80	0.14022	0.044969	0.04113	0.04168	0.057175	0.035737	0.059065	0.042116	0.053736	0.060214	0.024917	0.049848	0.049171	0.046809	0.059072	0.047199	-0.065198	-0.015189	-0.025337	0.00023	0.000802	0.000596	0.000952	0.001048	0.000675	-0.000542	-0.000231	0.001749
fetal_stomach	90	0.128665	0.040423	0.036905	0.039025	0.052715	0.031925	0.043651	0.033275	0.038215	0.050592	0.025923	0.035111	0.046804	0.035925	0.051819	0.036843	-0.038473	-0.036608	-0.027264	0.000666	0.000236	0.000326	0.000416	0.000411	0.00019	-0.000349	0.000158	0.000911
fetal_stomach	100	0.123294	0.035036	0.030343	0.02853	0.055728	0.037292	0.032365	0.033295	0.031602	0.040379	0.022941	0.038545	0.032493	0.037548	0.054847	0.030499	-0.045794	-0.025033	-0.037257	0.000152	0.000362	-0.000184	0.000537	0.001053	0.000323	-0.000381	-0.000478	0.001385
fetal_testes	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_testes	10	0.538843	0.222996	0.417773	0.397268	0.312995	0.434154	0.290545	0.320516	0.260444	0.398142	0.455068	0.471716	0.355806	0.305383	0.396279	0.41164	0.044841	0.063026	0.056572	0.00115	0.000465	0.000168	-0.000447	0.000154	0.002219	-3.5e-05	0.000422	0.000542
fetal_testes	20	0.535262	0.265551	0.489482	0.509462	0.37483	0.451004	0.374439	0.33704	0.414306	0.417423	0.483383	0.522664	0.48665	0.437618	0.485236	0.464495	0.042911	0.042406	0.036874	0.000494	-0.000257	-4.7e-05	-0.000672	0.000174	0.002015	-6.8e-05	0.001218	-0.000938
fetal_testes	30	0.531394	0.332309	0.483404	0.490168	0.345473	0.463	0.416852	0.417363	0.439103	0.423514	0.506049	0.504436	0.508859	0.45238	0.495187	0.474876	0.031854	0.04184	0.034835	0.000586	-0.000489	0.000592	-0.000808	-0.000142	0.000282	-0.002024	-0.003765	8.4e-05
fetal_testes	40	0.519871	0.341549	0.454404	0.471561	0.36551	0.470386	0.38669	0.398413	0.392688	0.469627	0.50306	0.466386	0.476418	0.470748	0.460697	0.465843	0.031068	0.033191	0.029235	2.2e-05	0.000109	0.000154	-0.000586	0.000912	0.000149	-0.000709	-0.002686	-0.001166
fetal_testes	50	0.491019	0.335405	0.432432	0.405072	0.350553	0.47068	0.364279	0.392224	0.358496	0.419629	0.445413	0.454346	0.443113	0.418004	0.461501	0.429491	0.031374	0.028423	0.031839	0.000301	-0.00013	0.001033	-0.000987	1e-06	0.00083	-0.000911	-0.002635	-0.001718
fetal_testes	60	0.450693	0.356436	0.414488	0.383064	0.353436	0.390014	0.372428	0.36511	0.372905	0.401145	0.399541	0.40928	0.383139	0.408249	0.412726	0.379433	0.026182	0.025907	0.026798	0.000583	-3.7e-05	0.000907	-0.0009	0.000393	0.000103	-0.000544	-0.003007	-0.001005
fetal_testes	70	0.417515	0.292723	0.358629	0.38689	0.307718	0.352002	0.362904	0.366667	0.360178	0.365901	0.37897	0.328046	0.384349	0.369981	0.372825	0.369065	0.0198	0.019828	0.024645	-0.00032	-0.000275	-0.000503	-0.000923	-0.000128	-0.000792	-0.001693	-0.002282	-0.001529
fetal_testes	80	0.393225	0.300228	0.305505	0.310511	0.31591	0.333257	0.31511	0.328752	0.295522	0.348337	0.346444	0.335135	0.310163	0.309957	0.358598	0.327676	0.023126	0.019608	0.023712	-8.5e-05	-0.000852	-3.1e-05	-0.001272	-0.001019	0.000196	-0.000927	-0.002117	-0.002046
fetal_testes	90	0.383036	0.271193	0.291371	0.311217	0.297997	0.32852	0.32257	0.273636	0.28816	0.323936	0.317627	0.334506	0.306501	0.293077	0.331582	0.309631	0.011675	0.012918	0.022793	-0.000249	0.000269	-0.000355	-0.001507	-0.000267	-0.000498	0.000112	-0.001743	-0.002022
