breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_trophoblast_cultured_cells	20	0.389468	0.149517	0.149021	0.15126	0.14928	0.144252	0.150365	0.143324	0.150948	0.150015	0.150428	0.150664	0.149897	0.146247	0.148314	0.151171	-0.001444	-0.003969	-0.001462	-0.014134	-0.015744	-0.014857	-0.016326	-0.010122	-0.01149	-0.018358	-0.015509	0.00382
h1_bmp4_derived_trophoblast_cultured_cells	30	0.369136	0.149051	0.150963	0.153537	0.153275	0.154145	0.156366	0.154477	0.155677	0.153162	0.153963	0.153721	0.15233	0.155578	0.153694	0.146027	-0.002534	-0.001937	-0.001579	-0.007672	-0.010499	-0.013073	-0.013635	-0.003979	-0.004246	-0.011142	-0.007965	-0.011076
h1_bmp4_derived_trophoblast_cultured_cells	40	0.333572	0.153244	0.153057	0.152438	0.152438	0.153288	0.152432	0.151838	0.154182	0.151506	0.155678	0.155514	0.154978	0.153216	0.154957	0.153261	-0.002372	-0.001932	-0.001209	-0.007815	-0.007987	-0.009972	-0.007905	-0.000568	0.000759	-0.009215	-0.009573	-0.001803
h1_bmp4_derived_trophoblast_cultured_cells	50	0.324573	0.154646	0.155589	0.152101	0.154531	0.149432	0.155852	0.152741	0.155679	0.155574	0.156538	0.155052	0.155981	0.155124	0.151965	0.156584	-0.002154	-0.001814	-0.001812	-0.007665	-0.006478	-0.009259	-0.007851	-0.000819	-0.001967	-0.010558	-0.006274	-0.0038
h1_bmp4_derived_trophoblast_cultured_cells	60	0.306469	0.154276	0.154685	0.154359	0.154387	0.153509	0.154871	0.155064	0.156808	0.155863	0.153763	0.153506	0.153295	0.155123	0.154586	0.150516	-0.002237	-0.001779	-0.001946	-0.005397	-0.005743	-0.005563	-0.006003	-0.001256	0.00245	-0.008146	-0.004961	-0.002009
h1_bmp4_derived_trophoblast_cultured_cells	70	0.297621	0.155554	0.154994	0.154406	0.15784	0.156089	0.157152	0.156077	0.156483	0.151452	0.155476	0.156517	0.156817	0.154678	0.155876	0.15688	-0.0021	-0.002196	-0.001742	-0.005384	-0.004634	-0.005529	-0.004737	-0.000646	-0.000202	-0.006502	-0.004657	-0.001898
h1_bmp4_derived_trophoblast_cultured_cells	80	0.278369	0.15572	0.156356	0.155123	0.156281	0.156152	0.15694	0.152728	0.156049	0.152591	0.158032	0.155092	0.151914	0.155264	0.14511	0.155988	-0.001579	-0.001877	-0.001881	-0.005521	-0.00507	-0.004158	-0.004889	0.000259	-0.001778	-0.006379	-0.003997	-0.001768
h1_bmp4_derived_trophoblast_cultured_cells	90	0.282641	0.155108	0.157407	0.153744	0.156822	0.154924	0.15679	0.155153	0.154679	0.151174	0.155257	0.156805	0.159595	0.157397	0.151634	0.155947	-0.002521	-0.002528	-0.001444	-0.004964	-0.004301	-0.004767	-0.004004	-0.001091	-0.000416	-0.005675	-0.00409	-0.002452
h1_bmp4_derived_trophoblast_cultured_cells	100	0.287809	0.154665	0.156081	0.155454	0.155395	0.154213	0.155644	0.15509	0.15792	0.157686	0.158293	0.150965	0.15389	0.157317	0.154949	0.155895	-0.001958	-0.002328	-0.002145	-0.003937	-0.00549	-0.004261	-0.004334	-3e-06	-0.001709	-0.005391	-0.003805	-0.002618

h1_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_cells	10	0.387861	0.173948	0.181168	0.178157	0.162677	0.167372	0.174317	0.174553	0.180771	0.168088	0.16444	0.170523	0.164717	0.179774	0.180274	0.179764	-0.00185	-0.003277	-0.002733	-0.009945	0.017688	0.022471	-0.019809	0.020283	0.026802	0.03239	0.031522	0.007638
h1_cells	20	0.339115	0.186784	0.183909	0.178327	0.187873	0.185768	0.179676	0.179543	0.18464	0.18136	0.179025	0.183649	0.173569	0.18375	0.190409	0.183121	-0.002411	-0.002112	-0.001484	0.002958	0.01741	0.015281	-0.008446	0.011001	0.022546	0.011166	0.010572	0.017481
h1_cells	30	0.341635	0.183035	0.188317	0.184908	0.191204	0.194349	0.178235	0.181797	0.191464	0.194129	0.186358	0.189217	0.19502	0.187803	0.184986	0.186853	-0.00232	-0.002694	-0.001928	0.007055	0.007725	0.00248	-0.00567	0.011382	0.013063	0.012825	0.00709	0.012393
h1_cells	40	0.326931	0.18374	0.189681	0.190135	0.188613	0.182475	0.187882	0.184023	0.191004	0.191333	0.188901	0.190656	0.193207	0.189846	0.175292	0.189079	-0.002083	-0.00219	-0.003049	0.005098	0.005195	0.005652	-0.003242	0.009561	0.014352	0.004341	0.007179	0.008523
h1_cells	50	0.294531	0.186231	0.189371	0.187834	0.190253	0.19315	0.188859	0.190242	0.190638	0.193535	0.188786	0.185326	0.170378	0.186568	0.187533	0.188297	-0.001681	-0.002322	-0.002018	0.000317	0.003735	0.002893	-0.000838	0.008921	0.005182	0.003934	0.001499	0.009401
h1_cells	60	0.291636	0.188222	0.192477	0.181637	0.191172	0.185337	0.187352	0.188957	0.18853	0.190727	0.187892	0.189233	0.191382	0.190809	0.190127	0.184013	-0.001961	-0.002724	-0.002977	0.002416	0.003413	0.004822	-0.000841	0.003667	0.004067	0.003271	0.00117	0.003124
h1_cells	70	0.292754	0.191026	0.190219	0.191143	0.193132	0.185749	0.187282	0.191612	0.187381	0.185486	0.191758	0.19158	0.190231	0.192191	0.191041	0.182438	-0.001825	-0.001856	-0.002137	0.003872	0.001111	0.002722	-3e-06	0.001167	0.003476	0.000892	0.002643	0.00628
h1_cells	80	0.274634	0.191037	0.191461	0.193725	0.192063	0.192867	0.190032	0.191841	0.189707	0.192283	0.193104	0.19282	0.186722	0.192896	0.188905	0.19239	-0.002644	-0.002401	-0.002478	0.004339	0.002725	-0.000922	-0.000964	0.003091	0.004991	0.00138	0.002204	0.003131
h1_cells	90	0.278466	0.189762	0.191945	0.193295	0.190658	0.188674	0.189115	0.190951	0.186427	0.190698	0.192685	0.189103	0.192676	0.190309	0.192798	0.185208	-0.001535	-0.002298	-0.002291	0.003612	0.00195	0.001604	-0.000621	0.004734	0.002834	0.001109	0.002158	0.002098
h1_cells	100	0.269086	0.189029	0.191253	0.191751	0.19201	0.192772	0.193273	0.191151	0.19539	0.1938	0.190754	0.191357	0.187441	0.193881	0.188998	0.18825	-0.002325	-0.002391	-0.002321	0.003859	0.001367	0.001326	-3.3e-05	0.000861	0.003591	-0.001662	0.002574	0.0025

h1_derived_mesenchymal_stem_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_mesenchymal_stem_cells	10	0.236324	0.082974	0.08354	0.08261	0.086569	0.08314	0.082202	0.085916	0.08466	0.083965	0.081948	0.081992	0.084406	0.081581	0.080781	0.080994	-0.001054	-0.002307	-0.001355	0.031919	-0.003011	0.004818	-0.017748	0.031895	0.021765	0.030243	0.046835	0.014738
h1_derived_mesenchymal_stem_cells	20	0.220313	0.087301	0.091379	0.085425	0.088164	0.087822	0.089722	0.085572	0.088719	0.09262	0.090018	0.086316	0.089226	0.086544	0.089333	0.086827	-0.000846	-0.001407	-0.001861	0.010432	0.012734	0.006267	-0.001783	0.006981	0.003559	0.006991	0.013919	0.009738
h1_derived_mesenchymal_stem_cells	30	0.211038	0.089081	0.090773	0.090153	0.089677	0.090647	0.089351	0.089594	0.090081	0.090586	0.089544	0.086395	0.089951	0.089842	0.089212	0.088952	-0.001958	-0.00182	-0.001028	0.002379	0.012441	0.00691	0.00229	0.009531	0.004629	0.003349	0.002212	-0.000341
h1_derived_mesenchymal_stem_cells	40	0.200462	0.089438	0.090957	0.08998	0.091392	0.089752	0.089776	0.089881	0.091176	0.090229	0.090551	0.089884	0.090591	0.089415	0.088574	0.088596	-0.001434	-0.001522	-0.001545	0.002528	0.006476	-0.000987	0.002896	0.000749	0.003828	0.000726	0.000284	0.001208
h1_derived_mesenchymal_stem_cells	50	0.193341	0.090729	0.090959	0.090258	0.092687	0.091598	0.091032	0.090614	0.089131	0.091212	0.08976	0.090475	0.090141	0.089923	0.090791	0.089728	-0.001523	-0.001278	-0.001409	0.002538	0.005198	0.00261	0.003709	0.002269	0.002326	0.001666	0.001137	0.000799
h1_derived_mesenchymal_stem_cells	60	0.188038	0.09035	0.090973	0.091069	0.090016	0.090863	0.092069	0.090167	0.09075	0.09205	0.091758	0.091457	0.091062	0.089611	0.090483	0.091951	-0.001552	-0.001613	-0.001917	-0.000449	0.006314	0.000394	0.001521	0.001095	0.000935	-0.00101	0.005011	0.001484
h1_derived_mesenchymal_stem_cells	70	0.183921	0.090247	0.090758	0.091138	0.092229	0.090896	0.091709	0.090034	0.090374	0.092489	0.090311	0.08965	0.090339	0.089174	0.090229	0.090854	-0.001845	-0.001614	-0.002099	0.000658	0.006376	-0.000672	0.000525	0.000594	0.004012	-0.000651	0.001119	-0.000292
h1_derived_mesenchymal_stem_cells	80	0.176809	0.090176	0.092382	0.090592	0.092724	0.090598	0.091454	0.090906	0.091543	0.091678	0.091544	0.091095	0.091187	0.09151	0.092533	0.091678	-0.002133	-0.001363	-0.002307	0.000499	0.00473	-0.001272	0.000405	0.000779	0.002687	7.1e-05	-0.000386	-0.000114
h1_derived_mesenchymal_stem_cells	90	0.176271	0.090118	0.092831	0.091473	0.091158	0.091342	0.091539	0.091817	0.091393	0.090865	0.092529	0.090703	0.093216	0.091558	0.090284	0.091382	-0.00145	-0.001908	-0.001655	-0.00046	0.004067	-0.001481	0.001591	-0.000771	5e-06	0.000539	0.000473	-0.001059
h1_derived_mesenchymal_stem_cells	100	0.168811	0.090035	0.092582	0.091893	0.093336	0.092116	0.090884	0.091028	0.090247	0.092209	0.091971	0.090313	0.091529	0.090026	0.090189	0.090761	-0.001543	-0.001554	-0.001797	7e-05	0.00173	-0.001526	0.001861	0.000432	0.002245	-0.001162	-0.000295	0.000611

h1_derived_neuronal_progenitor_cultured_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_neuronal_progenitor_cultured_cells	10	0.390868	0.147419	0.142527	0.145234	0.135218	0.146178	0.145754	0.147482	0.145948	0.14862	0.149978	0.138299	0.142647	0.138723	0.147976	0.148257	-0.001577	-0.002904	-0.000184	-0.015973	0.018957	0.028096	-0.023553	-0.000719	0.000638	0.014442	0.031526	0.014732
h1_derived_neuronal_progenitor_cultured_cells	20	0.386214	0.156104	0.147444	0.158629	0.154804	0.153416	0.148797	0.157096	0.145631	0.15126	0.155537	0.148435	0.147577	0.162539	0.155236	0.161062	-0.001327	-0.001795	-0.001592	0.001891	0.018395	0.011384	-0.011849	0.000755	0.002751	-0.010851	0.016542	0.010965
h1_derived_neuronal_progenitor_cultured_cells	30	0.340616	0.154748	0.156426	0.152726	0.148085	0.157667	0.154456	0.156495	0.154625	0.158432	0.15451	0.147747	0.154358	0.154511	0.161453	0.152846	-0.003214	-0.001683	-0.002319	-0.003827	0.00251	0.014446	-0.011676	-0.000168	-0.00099	-0.007676	0.003967	0.004475
h1_derived_neuronal_progenitor_cultured_cells	40	0.341379	0.156771	0.154001	0.153707	0.153051	0.153402	0.152002	0.156924	0.153689	0.154525	0.164304	0.153017	0.152779	0.155703	0.154547	0.157356	-0.002398	-0.001875	-0.001907	0.000507	0.00384	0.007381	-0.005261	0.001607	-0.001904	-0.009032	0.001	0.00401
h1_derived_neuronal_progenitor_cultured_cells	50	0.326185	0.156488	0.156563	0.157646	0.153625	0.153547	0.153728	0.154655	0.155479	0.152574	0.1549	0.155296	0.152732	0.15878	0.159727	0.15555	-0.003043	-0.0018	-0.001524	0.003419	0.003791	0.007105	-0.004936	0.002549	0.004225	-0.007413	0.002716	-0.000653
h1_derived_neuronal_progenitor_cultured_cells	60	0.297366	0.159003	0.156323	0.15759	0.157431	0.159432	0.159581	0.156875	0.158493	0.160525	0.1572	0.154372	0.149213	0.155293	0.158789	0.156042	-0.002861	-0.001999	-0.002595	0.001332	0.003315	0.007212	-0.000595	0.000759	0.000868	-0.005187	0.001768	0.002181
h1_derived_neuronal_progenitor_cultured_cells	70	0.273079	0.161497	0.157241	0.156373	0.157951	0.156591	0.158242	0.156084	0.157021	0.159669	0.157035	0.156156	0.153317	0.159998	0.158499	0.164058	-0.002274	-0.00188	-0.002174	0.001739	0.000979	0.004918	-0.000153	0.000426	0.000783	-0.004374	-0.001282	0.001725
h1_derived_neuronal_progenitor_cultured_cells	80	0.279229	0.160414	0.156858	0.154703	0.154483	0.156232	0.156436	0.15733	0.155414	0.15467	0.158257	0.1547	0.152141	0.155411	0.15923	0.160187	-0.002167	-0.002869	-0.002152	0.00573	0.001927	0.005204	0.000126	-0.001337	0.000321	-0.006043	-0.002122	-0.000202
h1_derived_neuronal_progenitor_cultured_cells	90	0.283684	0.160588	0.157021	0.15773	0.157527	0.160332	0.156213	0.157045	0.161303	0.156448	0.157373	0.15837	0.155107	0.153174	0.15777	0.156638	-0.002206	-0.002399	-0.002666	0.001543	0.000809	0.002887	0.000144	0.000329	0.002374	-0.005839	-0.001684	0.000608
h1_derived_neuronal_progenitor_cultured_cells	100	0.290413	0.157766	0.157137	0.15664	0.161349	0.157317	0.157762	0.157392	0.163002	0.160227	0.158968	0.157167	0.158188	0.15687	0.154746	0.16027	-0.002953	-0.00214	-0.002348	0.001886	0.003608	0.004954	0.00086	0.001651	0.001261	-0.004683	-0.000721	-0.000636

h9_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h9_cells	10	0.397833	0.164319	0.162686	0.161263	0.158071	0.150908	0.162575	0.158965	0.157099	0.15246	0.162102	0.150184	0.152873	0.15722	0.159384	0.151418	-0.002569	-0.003077	-0.00251	-0.019205	-0.02115	0.015129	-0.018552	0.004473	-0.01535	0.029884	0.029277	0.037707
h9_cells	20	0.348084	0.161734	0.170817	0.170643	0.167394	0.154605	0.161988	0.162568	0.158928	0.156251	0.172409	0.167146	0.153393	0.164531	0.169079	0.160763	-0.002535	-0.001614	-0.001798	-0.006105	-0.007189	0.008968	-0.014061	0.009329	-0.007121	0.005889	0.00708	0.011291
h9_cells	30	0.334619	0.163965	0.161376	0.172889	0.167757	0.162517	0.170113	0.179153	0.165757	0.162243	0.168898	0.168768	0.165111	0.175085	0.169822	0.17575	-0.002957	-0.001873	-0.004102	-0.00514	-0.004776	0.008966	-0.00474	0.004659	-0.004334	-0.005781	0.000182	0.004479
h9_cells	40	0.326428	0.16864	0.170297	0.171885	0.170992	0.168359	0.167394	0.172186	0.16803	0.167007	0.170277	0.172686	0.164342	0.171522	0.169111	0.167476	-0.002698	-0.00194	-0.001992	-0.004922	-0.003278	0.00775	-0.003887	0.005806	-0.002349	-0.005	0.000654	0.001991
h9_cells	50	0.295546	0.172696	0.167991	0.169499	0.16913	0.166451	0.167859	0.175448	0.169336	0.171876	0.174601	0.1662	0.175319	0.173937	0.168494	0.170969	-0.001736	-0.002154	-0.00211	-0.003756	-0.000442	0.004991	-0.006106	0.002823	-8.2e-05	-0.002538	0.001588	0.000393
h9_cells	60	0.294267	0.171534	0.169556	0.172894	0.172295	0.167726	0.166865	0.17205	0.169933	0.168948	0.171758	0.17643	0.173115	0.173125	0.170942	0.167376	-0.002878	-0.001674	-0.002353	-0.004893	0.0001	0.005097	-0.005192	0.003223	0.00067	-0.003207	0.001942	0.000159
h9_cells	70	0.275578	0.172168	0.168064	0.171772	0.171595	0.167337	0.170367	0.171653	0.168619	0.169576	0.171583	0.170912	0.172134	0.17162	0.169452	0.16972	-0.003109	-0.002963	-0.002277	-0.00395	0.001814	0.004307	-0.003994	0.004542	0.002914	-0.002527	0.001817	0.000107
h9_cells	80	0.26736	0.17105	0.172758	0.174056	0.172614	0.170385	0.170909	0.173595	0.166962	0.168204	0.172831	0.17058	0.170855	0.16967	0.17088	0.172122	-0.00197	-0.002797	-0.002795	-0.001937	0.000894	0.0037	-0.002261	0.002581	-0.000146	-0.001096	0.001021	0.000556
h9_cells	90	0.264104	0.172783	0.164282	0.172773	0.175912	0.172599	0.165854	0.174693	0.168154	0.17154	0.172628	0.169601	0.170832	0.172771	0.171312	0.174103	-0.002697	-0.003178	-0.002522	-0.00126	0.001071	0.003441	-0.002671	0.001083	0.001147	-0.001098	0.001114	0.000323
h9_cells	100	0.269661	0.166986	0.170963	0.169856	0.171676	0.170554	0.171028	0.173299	0.173358	0.169445	0.170387	0.173499	0.170938	0.172477	0.170806	0.1739	-0.002264	-0.002532	-0.001676	-0.002406	0.002013	0.002828	-0.0035	0.001792	0.00022	-0.00264	-0.00073	-0.001559

imr90_fetal_lung_fibroblasts_cell_line	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
imr90_fetal_lung_fibroblasts_cell_line	10	0.261428	0.082643	0.082767	0.089231	0.087363	0.08875	0.081953	0.081524	0.084024	0.085692	0.087197	0.081728	0.081158	0.083102	0.089158	0.087476	-0.000672	-0.002202	-0.001041	-0.022308	-0.024865	-0.027372	-0.024247	-0.024586	-0.022141	0.020643	0.034202	-0.001942
imr90_fetal_lung_fibroblasts_cell_line	20	0.234747	0.087081	0.090098	0.096316	0.091251	0.08999	0.087295	0.089824	0.088822	0.095384	0.088487	0.091214	0.089175	0.091073	0.090273	0.091439	-0.002791	-0.002177	-0.001863	-0.017303	-0.018664	0.003042	-0.01878	-0.014949	-0.012095	-0.012679	-0.001885	0.004241
imr90_fetal_lung_fibroblasts_cell_line	30	0.228537	0.088451	0.088524	0.093351	0.0941	0.09435	0.089093	0.093498	0.091677	0.090878	0.094169	0.093239	0.089318	0.0931	0.093177	0.092394	-0.001866	-0.001876	-0.001947	-0.011647	-0.012258	0.002716	-0.012425	-0.009674	-0.009609	-0.008537	-0.003494	0.003464
imr90_fetal_lung_fibroblasts_cell_line	40	0.199713	0.091677	0.090561	0.094351	0.092112	0.091433	0.094323	0.093087	0.091809	0.092118	0.092323	0.088484	0.089774	0.090561	0.093664	0.094279	-0.002045	-0.001667	-0.001981	-0.008024	-0.008796	0.002405	-0.007883	-0.006222	-0.006064	-0.008006	0.001525	-0.00554
imr90_fetal_lung_fibroblasts_cell_line	50	0.178352	0.089992	0.093006	0.094655	0.093632	0.090327	0.093455	0.093451	0.093247	0.094947	0.091772	0.094437	0.093174	0.091679	0.091551	0.094994	-0.001832	-0.002121	-0.001939	-0.007783	-0.008768	0.00398	-0.009543	-0.00455	-0.005393	-0.005433	-0.000162	-0.003766
imr90_fetal_lung_fibroblasts_cell_line	60	0.180987	0.09496	0.091478	0.093328	0.092975	0.093925	0.093217	0.093619	0.089963	0.093082	0.093992	0.094411	0.093522	0.090962	0.093001	0.094183	-0.001449	-0.002323	-0.001511	-0.006234	-0.005418	0.004985	-0.006652	-0.00293	-0.004961	-0.002864	-0.002676	-0.002313
imr90_fetal_lung_fibroblasts_cell_line	70	0.178696	0.092688	0.093813	0.094494	0.094124	0.090347	0.091935	0.093877	0.092594	0.094907	0.093903	0.094298	0.092882	0.094266	0.093688	0.093434	-0.00201	-0.001905	-0.001668	-0.005119	-0.006276	0.003033	-0.006069	-0.003273	-0.002915	-0.003433	-0.001997	-0.001951
imr90_fetal_lung_fibroblasts_cell_line	80	0.165999	0.09274	0.095587	0.093808	0.091598	0.094531	0.094345	0.094318	0.09423	0.093253	0.093665	0.09314	0.094446	0.09312	0.093334	0.094685	-0.001628	-0.001879	-0.001867	-0.006001	-0.003986	0.001888	-0.005692	-0.002618	-0.003409	-0.004303	-0.001802	-0.001724
imr90_fetal_lung_fibroblasts_cell_line	90	0.159675	0.093616	0.090916	0.095084	0.093655	0.09521	0.093772	0.093135	0.095392	0.093003	0.095221	0.094884	0.094188	0.093128	0.094732	0.095158	-0.001743	-0.001442	-0.00148	-0.004446	-0.005138	0.002182	-0.004263	-0.002906	-0.001615	-0.004343	-0.002022	-0.002413
imr90_fetal_lung_fibroblasts_cell_line	100	0.158938	0.093785	0.094572	0.094199	0.09462	0.093556	0.095513	0.094508	0.094491	0.093733	0.094069	0.093089	0.093948	0.094557	0.094491	0.095294	-0.002051	-0.001707	-0.001847	-0.004559	-0.003793	0.002324	-0.00422	-0.002429	-0.000166	-0.003274	-0.001424	-0.001908

keratinocyte	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
keratinocyte	10	0.249607	0.103137	0.100779	0.110675	0.103859	0.102937	0.103458	0.097612	0.097132	0.101135	0.105066	0.100473	0.104007	0.100046	0.104093	0.108814	-0.002179	-0.001283	-0.003118	0.015215	0.011522	0.01005	-0.014826	0.009659	0.010278	0.043812	0.035129	0.044613
keratinocyte	20	0.21986	0.106724	0.103562	0.109363	0.103761	0.108102	0.109875	0.105087	0.108119	0.107698	0.107971	0.102885	0.108978	0.106836	0.106569	0.106547	-0.001819	-0.00208	-0.001036	0.013106	0.000101	0.010005	-0.005912	0.006314	0.01201	0.006568	0.003812	0.008199
keratinocyte	30	0.206817	0.109382	0.107705	0.112963	0.109014	0.10871	0.10953	0.111086	0.108395	0.108507	0.107965	0.109063	0.110595	0.108477	0.11209	0.109637	-0.001869	-0.002241	-0.001077	0.00564	0.002317	-0.002257	-0.002345	0.002869	0.007539	0.00331	0.006003	0.009018
keratinocyte	40	0.195513	0.110989	0.108322	0.10915	0.111188	0.111556	0.112408	0.110381	0.111381	0.111161	0.110858	0.108603	0.109761	0.110095	0.108186	0.11309	-0.002263	-0.001944	-0.001321	0.004118	0.000516	0.002188	-0.003117	-0.00143	3.4e-05	0.003582	0.00267	0.001414
keratinocyte	50	0.186866	0.109509	0.111837	0.110096	0.109631	0.110091	0.112802	0.108315	0.110438	0.11063	0.112562	0.11046	0.111301	0.111751	0.111936	0.112128	-0.002265	-0.001918	-0.001536	0.005019	0.002467	-1.3e-05	-0.00471	0.00142	0.001351	0.003334	-0.000428	-0.00091
keratinocyte	60	0.186568	0.109621	0.111101	0.1115	0.110991	0.111122	0.110679	0.11293	0.112054	0.109459	0.111926	0.109343	0.108258	0.11112	0.11282	0.112721	-0.001974	-0.001691	-0.002459	0.000176	0.002157	-0.000866	-0.002081	-0.002249	0.000954	0.000913	0.000392	-0.001767
keratinocyte	70	0.183638	0.113589	0.110897	0.11179	0.110783	0.112772	0.112068	0.112156	0.110138	0.110448	0.112276	0.108835	0.110847	0.111915	0.108992	0.112169	-0.00136	-0.002048	-0.002011	-0.000536	-0.001692	-0.001106	-0.004884	-0.003742	0.000268	-0.001184	3.4e-05	0.000501
keratinocyte	80	0.169432	0.11064	0.111711	0.111952	0.109579	0.110235	0.112517	0.110252	0.113037	0.108903	0.112451	0.109223	0.11117	0.111337	0.109297	0.11107	-0.001632	-0.001774	-0.002083	-0.000646	-0.000277	-0.003379	-0.001139	-0.002445	0.001284	0.0005	0.000543	0.002518
keratinocyte	90	0.179938	0.111904	0.112312	0.112516	0.110897	0.111657	0.112765	0.11014	0.11128	0.111775	0.112139	0.109643	0.113213	0.110311	0.109308	0.111397	-0.001662	-0.001752	-0.001586	-0.001327	-0.000449	-0.00113	-0.000577	-0.002737	0.001362	0.00065	0.00134	-0.000288
keratinocyte	100	0.173265	0.110658	0.110342	0.112598	0.11386	0.112673	0.113044	0.111067	0.110435	0.111855	0.111985	0.11247	0.110443	0.110932	0.111179	0.111605	-0.001767	-0.001854	-0.001511	-0.001148	-0.000579	-0.000286	-0.001901	-0.002867	-0.000317	-0.000575	0.000282	-0.001017

