breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_trophoblast_cultured_cells	10	-0.36172	-0.188752	-0.242407	-0.221228	-0.313166	-0.236391	-0.284768	-0.252299	-0.340423	-0.23841	-0.220663	-0.309981	-0.318397	-0.202322	-0.260808	-0.194858	-0.029149	-0.067534	-0.061743	0.153642	0.142246	0.147575	0.140627	0.121399	0.131698	-0.041726	-0.0078	-0.043491
h1_bmp4_derived_trophoblast_cultured_cells	20	-0.44065	-0.34833	-0.367116	-0.356265	-0.417294	-0.380353	-0.446181	-0.468651	-0.365109	-0.390264	-0.288636	-0.224856	-0.252512	-0.449029	-0.353521	-0.312409	-0.087548	-0.131193	-0.1079	0.078991	0.053113	0.094036	0.043936	0.060929	0.050564	-0.07258	-0.094169	-0.077538
h1_bmp4_derived_trophoblast_cultured_cells	30	-0.351037	-0.534138	-0.563652	-0.589118	-0.550857	-0.366361	-0.438137	-0.637651	-0.4564	-0.612939	-0.394031	-0.641444	-0.3814	-0.519532	-0.434827	-0.630468	-0.159343	-0.170976	-0.191308	0.033003	0.038854	0.043322	0.027454	0.046581	0.042741	-0.103933	-0.090946	-0.102929
h1_bmp4_derived_trophoblast_cultured_cells	40	-0.377991	-0.695161	-0.57471	-0.478301	-0.652626	-0.594475	-0.606207	-0.66835	-0.488719	-0.523468	-0.474188	-0.696973	-0.676676	-0.683298	-0.627968	-0.502286	-0.218076	-0.166669	-0.255728	0.006929	0.011449	0.000343	0.021347	0.020971	0.016478	-0.127328	-0.113343	-0.104622
h1_bmp4_derived_trophoblast_cultured_cells	50	-0.36763	-0.639714	-0.700796	-0.510337	-0.653539	-0.513933	-0.681319	-0.672721	-0.5926	-0.67731	-0.64863	-0.5504	-0.666101	-0.604598	-0.626439	-0.65451	-0.316941	-0.356878	-0.324136	-0.013638	-0.007264	-0.011066	-0.012559	0.001722	0.004157	-0.132558	-0.136517	-0.113199
h1_bmp4_derived_trophoblast_cultured_cells	60	-0.382515	-0.592597	-0.689323	-0.656359	-0.630561	-0.670575	-0.601361	-0.685635	-0.570887	-0.692908	-0.565718	-0.684319	-0.708897	-0.665935	-0.661941	-0.668169	-0.323234	-0.330234	-0.392906	-0.023922	-0.026923	-0.027489	-0.02777	0.00558	-0.007382	-0.148447	-0.150412	-0.128697
h1_bmp4_derived_trophoblast_cultured_cells	70	-0.360514	-0.597651	-0.683137	-0.642758	-0.673569	-0.647845	-0.611269	-0.676507	-0.663055	-0.669139	-0.650069	-0.701718	-0.650635	-0.68721	-0.692628	-0.656186	-0.381066	-0.36987	-0.343988	-0.050667	-0.044557	-0.039765	-0.039036	-0.012245	-0.01628	-0.150451	-0.149934	-0.126311
h1_bmp4_derived_trophoblast_cultured_cells	80	-0.31461	-0.683328	-0.675007	-0.652431	-0.680515	-0.630644	-0.659509	-0.679773	-0.676649	-0.707098	-0.666487	-0.681316	-0.695824	-0.640952	-0.649986	-0.674184	-0.365587	-0.380133	-0.461145	-0.051186	-0.049318	-0.056653	-0.038529	-0.007218	-0.012368	-0.164537	-0.150791	-0.129128
h1_bmp4_derived_trophoblast_cultured_cells	90	-0.349842	-0.696807	-0.695968	-0.644859	-0.690773	-0.620526	-0.677247	-0.683022	-0.661235	-0.692376	-0.680137	-0.70083	-0.677968	-0.676803	-0.668539	-0.682627	-0.353542	-0.423359	-0.444411	-0.081191	-0.048414	-0.063994	-0.058288	-0.029545	-0.035411	-0.159766	-0.16375	-0.133155
h1_bmp4_derived_trophoblast_cultured_cells	100	-0.337756	-0.692239	-0.690547	-0.651747	-0.673031	-0.645075	-0.687739	-0.682849	-0.675922	-0.680235	-0.67743	-0.686783	-0.707501	-0.6608	-0.700674	-0.680506	-0.441991	-0.408526	-0.431151	-0.075969	-0.076565	-0.085595	-0.05246	-0.037125	-0.041524	-0.17808	-0.162931	-0.139239

h1_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_cells	10	-0.377528	-0.228152	-0.366332	-0.187255	-0.325162	-0.365246	-0.207883	-0.38373	-0.331091	-0.317097	-0.21021	-0.357997	-0.317482	-0.287814	-0.257422	-0.300849	-0.051972	-0.070321	-0.07144	0.126104	0.132636	0.179054	0.101942	0.144811	0.144319	-0.075172	-0.075167	-0.064101
h1_cells	20	-0.385437	-0.405541	-0.36599	-0.406381	-0.293551	-0.38279	-0.540239	-0.409684	-0.443912	-0.393039	-0.465692	-0.395979	-0.491684	-0.424968	-0.344584	-0.377344	-0.136055	-0.082709	-0.114465	0.056656	0.08025	0.077907	0.045203	0.127168	0.10167	-0.10462	-0.112576	-0.091966
h1_cells	30	-0.366434	-0.512175	-0.469523	-0.415466	-0.478036	-0.374145	-0.490168	-0.399486	-0.513532	-0.549874	-0.491967	-0.606984	-0.454424	-0.640379	-0.675955	-0.538277	-0.217135	-0.351833	-0.22886	0.062036	0.065551	0.066046	0.02512	0.074442	0.053467	-0.114633	-0.086864	-0.090355
h1_cells	40	-0.391388	-0.642574	-0.604118	-0.560777	-0.484222	-0.674896	-0.578781	-0.517755	-0.541452	-0.646596	-0.529468	-0.634489	-0.577271	-0.501155	-0.497878	-0.630047	-0.314507	-0.274774	-0.295643	0.041643	0.044066	0.052912	0.01608	0.031738	0.035637	-0.143872	-0.133728	-0.106964
h1_cells	50	-0.394878	-0.627051	-0.700101	-0.630724	-0.645506	-0.522809	-0.651778	-0.537461	-0.688315	-0.498652	-0.439504	-0.672025	-0.665887	-0.611058	-0.658366	-0.641069	-0.365318	-0.362181	-0.381591	0.029015	0.023137	0.034845	-0.028952	0.05112	0.033713	-0.15398	-0.128346	-0.139189
h1_cells	60	-0.375784	-0.67963	-0.653779	-0.574364	-0.671928	-0.535188	-0.673656	-0.570542	-0.712091	-0.650505	-0.595363	-0.662499	-0.715585	-0.665506	-0.668897	-0.688753	-0.382586	-0.373022	-0.393558	-0.001654	0.020028	0.04395	-0.045178	0.027904	0.023462	-0.136967	-0.154001	-0.147448
h1_cells	70	-0.391827	-0.714471	-0.681661	-0.662546	-0.657747	-0.656827	-0.689625	-0.590953	-0.710311	-0.660602	-0.666338	-0.708136	-0.699721	-0.722079	-0.698169	-0.685678	-0.401971	-0.404676	-0.371651	-0.00037	0.010374	0.023639	-0.035544	0.010949	0.020967	-0.174422	-0.159842	-0.133761
h1_cells	80	-0.402233	-0.669924	-0.684833	-0.656612	-0.70509	-0.64099	-0.692212	-0.666072	-0.719591	-0.663415	-0.677443	-0.687736	-0.689478	-0.695698	-0.694051	-0.680962	-0.39552	-0.415193	-0.446615	-0.02166	-0.014561	0.004697	-0.046537	-0.000208	0.003325	-0.178659	-0.16554	-0.147456
h1_cells	90	-0.422046	-0.687932	-0.735839	-0.691978	-0.654221	-0.703465	-0.707806	-0.630257	-0.669465	-0.681603	-0.712037	-0.739644	-0.702874	-0.693379	-0.720461	-0.691582	-0.443794	-0.422697	-0.485521	-0.009788	-0.015651	-0.006768	-0.05389	-0.004784	0.007808	-0.175657	-0.201702	-0.170991
h1_cells	100	-0.414062	-0.685867	-0.66256	-0.68866	-0.710192	-0.690282	-0.738376	-0.670578	-0.703814	-0.67963	-0.700765	-0.70896	-0.713287	-0.70667	-0.69386	-0.707962	-0.439042	-0.474855	-0.500777	-0.032258	-0.008897	-0.004859	-0.065027	-0.024189	0.006725	-0.183385	-0.187313	-0.181114

h1_derived_mesenchymal_stem_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_mesenchymal_stem_cells	10	-0.31829	-0.178813	-0.193954	-0.15295	-0.162847	-0.135285	-0.216267	-0.278743	-0.199198	-0.20792	-0.184966	-0.211527	-0.167582	-0.202485	-0.159661	-0.16256	-0.049999	-0.065415	-0.040562	0.240978	0.221096	0.237049	0.209004	0.221646	0.231696	-0.03109	-0.030254	-0.024655
h1_derived_mesenchymal_stem_cells	20	-0.34603	-0.299934	-0.271636	-0.312121	-0.28231	-0.278041	-0.276681	-0.407187	-0.272346	-0.287027	-0.267467	-0.274656	-0.296656	-0.376766	-0.242874	-0.238414	-0.072422	-0.099238	-0.141239	0.139035	0.173912	0.07297	0.11728	0.159435	0.146902	-0.098831	-0.089236	-0.087912
h1_derived_mesenchymal_stem_cells	30	-0.321788	-0.377068	-0.348726	-0.36007	-0.354611	-0.430001	-0.362409	-0.410686	-0.661968	-0.368986	-0.315542	-0.348274	-0.36846	-0.445055	-0.326762	-0.577886	-0.135977	-0.164924	-0.17794	0.076277	0.105732	0.047188	0.062193	0.096082	0.088959	-0.125523	-0.112663	-0.113161
h1_derived_mesenchymal_stem_cells	40	-0.397836	-0.43135	-0.505985	-0.600374	-0.476094	-0.431353	-0.627315	-0.497683	-0.614512	-0.431667	-0.474283	-0.65603	-0.474112	-0.64213	-0.629723	-0.629445	-0.264191	-0.184267	-0.224411	0.041694	0.070949	0.024591	0.017501	0.053124	0.064194	-0.142722	-0.098068	-0.104547
h1_derived_mesenchymal_stem_cells	50	-0.389428	-0.524871	-0.617303	-0.543	-0.593718	-0.428858	-0.499545	-0.59525	-0.446704	-0.611096	-0.53552	-0.597633	-0.671766	-0.531636	-0.664297	-0.562403	-0.314686	-0.34071	-0.394969	0.031001	0.046727	0.041343	-0.01198	0.030304	0.050156	-0.159431	-0.117923	-0.107119
h1_derived_mesenchymal_stem_cells	60	-0.398532	-0.675653	-0.642128	-0.639646	-0.667252	-0.495731	-0.563449	-0.575071	-0.641087	-0.647807	-0.600913	-0.654803	-0.68064	-0.618714	-0.653013	-0.648093	-0.444009	-0.391801	-0.377701	0.001059	0.025091	0.009782	-0.028852	-0.017592	0.047009	-0.160733	-0.124643	-0.129832
h1_derived_mesenchymal_stem_cells	70	-0.425338	-0.635551	-0.60133	-0.669687	-0.584045	-0.645836	-0.47616	-0.713677	-0.661233	-0.666013	-0.660611	-0.659181	-0.703354	-0.695083	-0.66792	-0.653193	-0.408064	-0.437211	-0.361056	0.023291	0.017597	0.008585	-0.039849	-0.010077	0.03042	-0.172503	-0.151248	-0.149305
h1_derived_mesenchymal_stem_cells	80	-0.400923	-0.653866	-0.670062	-0.681571	-0.658982	-0.671026	-0.686786	-0.665545	-0.681124	-0.632453	-0.649262	-0.654489	-0.694763	-0.696758	-0.705124	-0.660307	-0.330444	-0.399578	-0.38041	-0.012527	0.009597	0.012073	-0.028537	-0.024883	0.005198	-0.175764	-0.15088	-0.1371
h1_derived_mesenchymal_stem_cells	90	-0.416869	-0.708298	-0.636792	-0.681947	-0.67792	-0.658856	-0.693267	-0.696887	-0.629024	-0.674	-0.691131	-0.670792	-0.719663	-0.674299	-0.682198	-0.662678	-0.507824	-0.439937	-0.484392	-0.013132	-0.005268	0.013871	-0.030947	-0.011717	0.012394	-0.178887	-0.159706	-0.145166
h1_derived_mesenchymal_stem_cells	100	-0.427783	-0.719232	-0.627231	-0.671445	-0.663596	-0.656885	-0.681538	-0.660159	-0.676971	-0.655978	-0.669279	-0.687313	-0.712457	-0.674115	-0.73132	-0.68451	-0.456288	-0.460032	-0.485019	0.006298	-0.013852	-0.00435	-0.046778	-0.020267	0.005315	-0.175989	-0.157882	-0.162432

h1_derived_neuronal_progenitor_cultured_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_neuronal_progenitor_cultured_cells	10	-0.424691	-0.461441	-0.19481	-0.319614	-0.380385	-0.270416	-0.297733	-0.458718	-0.143811	-0.32776	-0.407095	-0.266152	-0.269743	-0.442908	-0.352217	-0.349559	-0.085821	-0.066912	-0.045913	0.095838	0.134173	0.184865	0.141586	0.136489	0.122884	-0.017286	-0.031176	-0.026987
h1_derived_neuronal_progenitor_cultured_cells	20	-0.418492	-0.480904	-0.401326	-0.361966	-0.367301	-0.462136	-0.466029	-0.352153	-0.399004	-0.43686	-0.505693	-0.545036	-0.495888	-0.562944	-0.448396	-0.488856	-0.108305	-0.127824	-0.157588	0.065086	0.087727	0.131524	0.083234	0.09368	0.070521	-0.092911	-0.056835	-0.064488
h1_derived_neuronal_progenitor_cultured_cells	30	-0.399158	-0.404749	-0.521582	-0.510254	-0.510614	-0.523604	-0.523018	-0.740557	-0.428342	-0.501811	-0.53076	-0.467037	-0.663097	-0.516086	-0.631231	-0.481145	-0.138001	-0.178876	-0.231099	-0.000585	0.061975	0.122331	0.019432	0.043687	0.07279	-0.088473	-0.081349	-0.018426
h1_derived_neuronal_progenitor_cultured_cells	40	-0.396001	-0.553539	-0.618184	-0.550464	-0.713025	-0.563901	-0.514141	-0.664395	-0.574621	-0.596847	-0.540619	-0.682339	-0.717976	-0.645211	-0.687713	-0.716407	-0.287608	-0.241677	-0.324264	-0.001695	0.040827	0.107453	-0.0051	0.034421	0.059625	-0.120916	-0.080139	-0.048606
h1_derived_neuronal_progenitor_cultured_cells	50	-0.389684	-0.601096	-0.618748	-0.705724	-0.729636	-0.589699	-0.676584	-0.604331	-0.707907	-0.603344	-0.688302	-0.663282	-0.729386	-0.733767	-0.705255	-0.649782	-0.2534	-0.333241	-0.31968	0.016467	0.028603	0.073523	-0.007526	0.014632	0.055373	-0.126765	-0.09048	-0.075359
h1_derived_neuronal_progenitor_cultured_cells	60	-0.40871	-0.588974	-0.733124	-0.718097	-0.676992	-0.623365	-0.711966	-0.709183	-0.704298	-0.68779	-0.681782	-0.719634	-0.676439	-0.716542	-0.717257	-0.706923	-0.332777	-0.358736	-0.337394	-0.017965	0.022562	0.063617	-0.005145	0.026632	0.048577	-0.133512	-0.118132	-0.082025
h1_derived_neuronal_progenitor_cultured_cells	70	-0.422657	-0.674291	-0.667602	-0.681314	-0.691493	-0.665607	-0.649532	-0.723847	-0.653279	-0.702316	-0.6893	-0.688081	-0.689777	-0.709112	-0.685687	-0.721623	-0.393695	-0.452435	-0.410352	-0.027837	0.018483	0.060805	0.005073	-0.010032	0.016812	-0.137307	-0.126716	-0.105206
h1_derived_neuronal_progenitor_cultured_cells	80	-0.407958	-0.600196	-0.691371	-0.691907	-0.715297	-0.692834	-0.69628	-0.689093	-0.672786	-0.722313	-0.682795	-0.696872	-0.691232	-0.741296	-0.704941	-0.688847	-0.341671	-0.369045	-0.419629	-0.009355	0.015749	0.054365	-0.026729	-0.017267	0.032087	-0.137451	-0.125047	-0.117253
h1_derived_neuronal_progenitor_cultured_cells	90	-0.419302	-0.653588	-0.714847	-0.696508	-0.722973	-0.677323	-0.703526	-0.703451	-0.655872	-0.713184	-0.6976	-0.692427	-0.731751	-0.698724	-0.745963	-0.736224	-0.428152	-0.45257	-0.447545	-0.031766	0.005551	0.051518	-0.025097	-0.010852	-0.009509	-0.176385	-0.146761	-0.128644
h1_derived_neuronal_progenitor_cultured_cells	100	-0.412553	-0.663045	-0.695765	-0.679026	-0.669522	-0.715295	-0.706229	-0.720405	-0.687254	-0.692299	-0.716661	-0.698361	-0.676761	-0.724724	-0.711774	-0.693249	-0.423995	-0.467863	-0.465623	-0.031613	0.010318	0.040927	-0.049612	-0.015084	0.013476	-0.175848	-0.149306	-0.137265

h9_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h9_cells	10	-0.351079	-0.400484	-0.295777	-0.325046	-0.326571	-0.383501	-0.306562	-0.23631	-0.362115	-0.349059	-0.364999	-0.382593	-0.353166	-0.390599	-0.304793	-0.284113	-0.074345	-0.070984	-0.121887	0.125195	0.077289	0.119691	0.119773	0.130187	0.114345	-0.041682	-0.042663	-0.044182
h9_cells	20	-0.304591	-0.334479	-0.527902	-0.568835	-0.412401	-0.421375	-0.470901	-0.41447	-0.506664	-0.473324	-0.400021	-0.438697	-0.44091	-0.504845	-0.396198	-0.443056	-0.123471	-0.107733	-0.127197	0.047298	0.025874	0.04164	0.01349	0.082891	0.020134	-0.08648	-0.065618	-0.053636
h9_cells	30	-0.408496	-0.58947	-0.450619	-0.422572	-0.532193	-0.603815	-0.442099	-0.720823	-0.468095	-0.462642	-0.496388	-0.669956	-0.679752	-0.519056	-0.546174	-0.51378	-0.136942	-0.211475	-0.22488	-0.009825	0.004863	0.015811	-0.076849	0.047499	0.013721	-0.107456	-0.082992	-0.080816
h9_cells	40	-0.369057	-0.536019	-0.553031	-0.620419	-0.642096	-0.569506	-0.729622	-0.593377	-0.607961	-0.468802	-0.589745	-0.691049	-0.660059	-0.559932	-0.668243	-0.616354	-0.193352	-0.198512	-0.243524	-0.020481	-0.031185	-0.008848	-0.06931	0.027049	0.017285	-0.099682	-0.113262	-0.091543
h9_cells	50	-0.449748	-0.51032	-0.648062	-0.647476	-0.704392	-0.533296	-0.589598	-0.542705	-0.659274	-0.721863	-0.685874	-0.689795	-0.642313	-0.70846	-0.687845	-0.592846	-0.223397	-0.282385	-0.357595	-0.055253	0.001215	-0.02874	-0.090637	-0.001348	-0.018401	-0.117013	-0.1064	-0.109541
h9_cells	60	-0.43488	-0.666779	-0.679785	-0.683254	-0.662298	-0.63821	-0.711298	-0.702148	-0.664001	-0.675563	-0.689888	-0.685148	-0.659471	-0.701695	-0.690431	-0.688928	-0.321917	-0.366087	-0.386032	-0.062456	-0.026313	-0.034418	-0.088329	-0.022228	-0.014277	-0.137739	-0.126947	-0.132246
h9_cells	70	-0.418947	-0.64686	-0.70574	-0.745454	-0.69494	-0.690513	-0.700102	-0.728384	-0.722683	-0.698173	-0.611908	-0.703069	-0.732299	-0.698924	-0.67884	-0.701173	-0.371248	-0.40739	-0.417774	-0.068827	-0.04364	-0.019598	-0.074245	-0.02082	-0.023984	-0.137758	-0.143418	-0.130336
h9_cells	80	-0.437947	-0.670586	-0.707321	-0.706053	-0.696123	-0.700857	-0.686277	-0.675174	-0.701494	-0.636413	-0.680058	-0.730022	-0.68648	-0.718732	-0.685983	-0.714242	-0.430774	-0.424535	-0.462997	-0.075798	-0.061834	-0.030569	-0.072311	-0.036729	-0.0381	-0.161399	-0.157059	-0.155015
h9_cells	90	-0.433969	-0.694352	-0.714526	-0.705908	-0.694269	-0.649506	-0.7038	-0.696432	-0.745158	-0.686689	-0.634886	-0.730026	-0.681236	-0.730243	-0.726238	-0.727874	-0.439112	-0.439411	-0.395279	-0.079386	-0.082655	-0.034668	-0.094257	-0.04577	-0.044747	-0.173304	-0.171092	-0.166984
h9_cells	100	-0.410828	-0.688622	-0.665578	-0.708114	-0.71782	-0.692898	-0.713798	-0.681999	-0.745779	-0.696212	-0.698299	-0.714665	-0.705721	-0.699815	-0.706265	-0.703161	-0.469615	-0.456996	-0.417831	-0.099628	-0.07729	-0.035049	-0.090581	-0.036962	-0.039397	-0.178504	-0.162141	-0.161463

imr90_fetal_lung_fibroblasts_cell_line	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
imr90_fetal_lung_fibroblasts_cell_line	10	-0.326443	-0.170207	-0.274094	-0.130264	-0.174875	-0.148285	-0.253401	-0.157064	-0.163932	-0.147024	-0.191296	-0.144396	-0.138201	-0.257608	-0.114096	-0.136658	-0.055341	-0.052151	-0.041553	0.171533	0.175265	0.168339	0.168176	0.16694	0.161532	-0.03162	-0.011556	-0.010762
imr90_fetal_lung_fibroblasts_cell_line	20	-0.372391	-0.269008	-0.302514	-0.321256	-0.343692	-0.264517	-0.266679	-0.339687	-0.23352	-0.295382	-0.319388	-0.506261	-0.391873	-0.292644	-0.447655	-0.331889	-0.100402	-0.196372	-0.13763	0.046824	0.066989	0.074649	0.056447	0.060371	0.068921	-0.084838	-0.051324	-0.05585
imr90_fetal_lung_fibroblasts_cell_line	30	-0.4294	-0.349023	-0.30234	-0.327446	-0.374062	-0.345174	-0.408574	-0.365792	-0.472477	-0.407096	-0.359013	-0.562635	-0.65669	-0.663374	-0.343616	-0.43623	-0.130923	-0.184289	-0.149001	0.011161	0.032947	0.000503	0.027289	0.026695	0.032828	-0.102374	-0.081641	-0.070071
imr90_fetal_lung_fibroblasts_cell_line	40	-0.451926	-0.445331	-0.49757	-0.485927	-0.555489	-0.383203	-0.615136	-0.677589	-0.601871	-0.417075	-0.465717	-0.68207	-0.663093	-0.445798	-0.681366	-0.450669	-0.264789	-0.283155	-0.267253	-0.0016	0.012036	0.030568	0.000797	0.0169	0.015394	-0.111195	-0.100074	-0.103186
imr90_fetal_lung_fibroblasts_cell_line	50	-0.448177	-0.529024	-0.60465	-0.668505	-0.689192	-0.655823	-0.558665	-0.609553	-0.555078	-0.66341	-0.639311	-0.655878	-0.67682	-0.696987	-0.661976	-0.533344	-0.338709	-0.260101	-0.303818	-0.012622	0.012628	-0.002624	-0.056291	0.003707	0.00701	-0.136211	-0.107404	-0.118676
imr90_fetal_lung_fibroblasts_cell_line	60	-0.445883	-0.652519	-0.631132	-0.663016	-0.609107	-0.673873	-0.663117	-0.681338	-0.624548	-0.623862	-0.676648	-0.698505	-0.698965	-0.708412	-0.692987	-0.644936	-0.3402	-0.387729	-0.417588	-0.015465	-0.008706	0.002591	-0.028856	-0.001088	0.002445	-0.147091	-0.115715	-0.118842
imr90_fetal_lung_fibroblasts_cell_line	70	-0.444291	-0.676761	-0.681126	-0.676423	-0.695683	-0.603972	-0.71074	-0.648076	-0.704472	-0.685324	-0.675638	-0.671923	-0.66071	-0.732037	-0.70831	-0.667887	-0.422625	-0.389025	-0.375124	-0.020051	-0.026924	0.000687	-0.059926	0.005033	-0.000499	-0.157517	-0.127509	-0.148174
imr90_fetal_lung_fibroblasts_cell_line	80	-0.453707	-0.706572	-0.656261	-0.658521	-0.673191	-0.579008	-0.703634	-0.726804	-0.711616	-0.692866	-0.671104	-0.6601	-0.709852	-0.728324	-0.677905	-0.682375	-0.428377	-0.448619	-0.376986	-0.022727	-0.027849	-0.004129	-0.056964	-0.03595	-0.015187	-0.172048	-0.145846	-0.125276
imr90_fetal_lung_fibroblasts_cell_line	90	-0.441267	-0.706145	-0.704388	-0.693354	-0.695236	-0.676988	-0.665778	-0.736187	-0.730273	-0.738016	-0.703158	-0.705114	-0.719549	-0.720412	-0.720675	-0.711887	-0.414138	-0.393296	-0.454139	-0.037793	-0.04	-0.032397	-0.056984	-0.024052	-0.021052	-0.158892	-0.154239	-0.156023
imr90_fetal_lung_fibroblasts_cell_line	100	-0.466227	-0.710473	-0.68925	-0.695296	-0.699945	-0.686357	-0.701279	-0.713967	-0.747759	-0.705986	-0.671405	-0.728404	-0.731332	-0.710313	-0.73226	-0.708473	-0.440859	-0.470044	-0.445854	-0.056448	-0.049673	-0.024059	-0.061433	-0.032206	-0.046159	-0.171429	-0.158348	-0.161479

keratinocyte	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
keratinocyte	10	-0.41027	-0.302494	-0.157211	-0.31096	-0.199827	-0.247468	-0.196963	-0.224106	-0.16895	-0.261084	-0.355178	-0.250123	-0.245038	-0.21622	-0.299623	-0.257466	-0.070288	-0.051537	-0.069639	0.22821	0.225026	0.240205	0.213626	0.234292	0.228328	-0.031842	-0.036638	-0.031667
keratinocyte	20	-0.490092	-0.469214	-0.338523	-0.331802	-0.377431	-0.416768	-0.315245	-0.390033	-0.29578	-0.326587	-0.251202	-0.315996	-0.386734	-0.445287	-0.406947	-0.45573	-0.090022	-0.115701	-0.106409	0.177673	0.139453	0.159581	0.136584	0.187985	0.174301	-0.080905	-0.067599	-0.036573
keratinocyte	30	-0.468121	-0.406083	-0.547815	-0.482054	-0.408295	-0.529045	-0.477755	-0.395304	-0.408149	-0.405302	-0.357845	-0.508297	-0.446096	-0.682139	-0.618323	-0.528941	-0.264268	-0.166555	-0.136059	0.143973	0.103792	0.118308	0.07119	0.12039	0.129826	-0.120333	-0.042867	-0.060031
