breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_trophoblast_cultured_cells	60	-0.404131	-0.396386	-0.388524	-0.377358	-0.363237	-0.393526	-0.401932	-0.374688	-0.374413	-0.389207	-0.386346	-0.380898	-0.387778	-0.410375	-0.394256	-0.392364	-0.239037	-0.23509	-0.237066	0.003832	-0.009996	0.005315	0.006298	0.009455	0.00837	-0.130257	-0.124391	-0.1645
h1_bmp4_derived_trophoblast_cultured_cells	70	-0.449743	-0.391202	-0.376174	-0.366627	-0.340212	-0.378625	-0.378353	-0.374391	-0.372851	-0.383143	-0.369502	-0.386543	-0.391148	-0.367382	-0.365939	-0.385459	-0.302218	-0.273088	-0.282056	-0.008488	-0.008012	-0.018664	-0.010549	0.008384	0.009205	-0.144766	-0.133015	-0.157239
h1_bmp4_derived_trophoblast_cultured_cells	80	-0.453037	-0.369628	-0.350851	-0.342328	-0.337581	-0.37443	-0.377692	-0.356087	-0.360172	-0.387198	-0.367402	-0.374853	-0.348297	-0.370007	-0.360428	-0.392333	-0.263475	-0.293326	-0.311479	0.013226	-0.015487	-0.012432	-0.029092	-0.002632	-0.006188	-0.18092	-0.146913	-0.146303
h1_bmp4_derived_trophoblast_cultured_cells	90	-0.414551	-0.384941	-0.362783	-0.350802	-0.335868	-0.360767	-0.342515	-0.328151	-0.360187	-0.378427	-0.357945	-0.361139	-0.361505	-0.364461	-0.35725	-0.368175	-0.31673	-0.33034	-0.286084	0.005957	-0.005602	-0.001145	-0.022598	0.008465	0.007344	-0.166678	-0.149009	-0.144525
h1_bmp4_derived_trophoblast_cultured_cells	100	-0.40744	-0.345998	-0.342118	-0.346082	-0.324982	-0.372369	-0.352956	-0.344974	-0.352086	-0.378435	-0.350398	-0.359057	-0.311226	-0.35599	-0.327655	-0.324801	-0.328657	-0.31946	-0.32549	-0.019089	-0.022054	-0.006366	-0.036409	0.005663	0.005425	-0.174344	-0.179841	-0.181291

h1_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_cells	10	-0.34542	-0.345448	-0.317991	-0.340618	-0.297471	-0.334238	-0.334604	-0.358461	-0.303163	-0.348697	-0.320722	-0.362563	-0.3544	-0.320311	-0.345182	-0.326536	-0.056832	-0.026236	-0.01226	0.084984	0.08635	0.030337	0.074365	0.03713	0.114461	0.075075	0.019784	0.000209
h1_cells	20	-0.406998	-0.367808	-0.35114	-0.36383	-0.343289	-0.391101	-0.38707	-0.371247	-0.336279	-0.36056	-0.361277	-0.375592	-0.40927	-0.391892	-0.392764	-0.368054	-0.047464	-0.030141	-0.027279	0.056882	0.039943	0.014057	0.053381	0.039129	0.058307	-0.01875	-0.038144	-0.050202
h1_cells	30	-0.422407	-0.38619	-0.382327	-0.371137	-0.392826	-0.380028	-0.38732	-0.388813	-0.347324	-0.36839	-0.406113	-0.395781	-0.407041	-0.406972	-0.418851	-0.400028	-0.042805	-0.073395	-0.062045	0.024287	0.034757	-0.005653	0.029156	0.03831	0.037706	-0.059919	-0.097562	-0.108366
h1_cells	40	-0.433897	-0.407999	-0.361516	-0.382224	-0.386671	-0.388462	-0.351721	-0.386557	-0.350855	-0.383728	-0.401148	-0.392273	-0.395182	-0.391893	-0.415144	-0.414628	-0.079832	-0.05713	-0.084787	0.02135	0.01041	-0.027842	0.013462	0.02394	0.029513	-0.102764	-0.099654	-0.095315
h1_cells	50	-0.432545	-0.380176	-0.376456	-0.36528	-0.380076	-0.391435	-0.381475	-0.379751	-0.345564	-0.395532	-0.354118	-0.390565	-0.387568	-0.386174	-0.393656	-0.367484	-0.124163	-0.138291	-0.127268	0.003044	0.006105	-0.031354	0.023371	0.012249	0.051042	-0.088339	-0.098989	-0.12024
h1_cells	60	-0.442298	-0.361408	-0.353567	-0.379628	-0.354503	-0.365193	-0.350505	-0.367373	-0.367537	-0.383845	-0.372749	-0.36576	-0.359391	-0.352872	-0.397961	-0.34887	-0.15053	-0.114769	-0.141168	-0.010073	0.014098	-0.050497	0.011262	-0.007576	0.01115	-0.078366	-0.100886	-0.138473
h1_cells	70	-0.450851	-0.344763	-0.363974	-0.345907	-0.377619	-0.363235	-0.346655	-0.364734	-0.323433	-0.370361	-0.341698	-0.384114	-0.353384	-0.378652	-0.397069	-0.345474	-0.141659	-0.139675	-0.151196	-0.020286	-0.00734	-0.054589	-0.005205	-0.000917	0.017732	-0.128926	-0.125811	-0.149081
h1_cells	80	-0.427702	-0.334742	-0.32333	-0.364215	-0.337652	-0.336125	-0.340092	-0.366788	-0.347273	-0.364001	-0.323205	-0.322495	-0.321928	-0.340567	-0.363904	-0.370908	-0.156509	-0.157643	-0.164992	-0.028137	-0.019847	-0.055479	-0.007541	-0.010933	0.025516	-0.135702	-0.135794	-0.15921
h1_cells	90	-0.439875	-0.345697	-0.31693	-0.34645	-0.34582	-0.339607	-0.309126	-0.320226	-0.321871	-0.330306	-0.325036	-0.331907	-0.312218	-0.330385	-0.36856	-0.302636	-0.165318	-0.170032	-0.163176	-0.030032	-0.021901	-0.057246	-0.010522	-0.016717	0.019679	-0.140995	-0.151617	-0.139475
h1_cells	100	-0.439084	-0.328229	-0.325921	-0.31923	-0.306918	-0.336193	-0.308376	-0.315381	-0.303664	-0.32653	-0.305811	-0.327396	-0.312187	-0.33954	-0.319652	-0.33968	-0.177452	-0.174767	-0.173363	-0.028232	-0.029881	-0.073779	-0.025156	-0.019569	-0.005812	-0.139968	-0.179671	-0.198398

h1_derived_mesenchymal_stem_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_mesenchymal_stem_cells	10	-0.277971	-0.343294	-0.361069	-0.345997	-0.359887	-0.361305	-0.34488	-0.345469	-0.24867	-0.321756	-0.363177	-0.35333	-0.357672	-0.355376	-0.336191	-0.371731	-0.057618	-0.071928	-0.042903	0.031608	0.071496	0.026053	0.043377	0.022591	0.112461	0.057258	0.05139	0.068125
h1_derived_mesenchymal_stem_cells	20	-0.435749	-0.417069	-0.396498	-0.394065	-0.38757	-0.409305	-0.392802	-0.397335	-0.422812	-0.386787	-0.424885	-0.409411	-0.40365	-0.39872	-0.351843	-0.430674	-0.073517	-0.084012	-0.058508	0.028785	0.027668	0.015761	-0.002503	-0.020122	0.049547	-0.074475	-0.002535	-0.029909
h1_derived_mesenchymal_stem_cells	30	-0.404129	-0.388788	-0.400732	-0.404691	-0.368475	-0.40397	-0.390454	-0.386618	-0.400914	-0.383494	-0.410221	-0.366457	-0.404834	-0.389223	-0.384668	-0.396615	-0.093731	-0.100839	-0.071302	-0.021842	0.011247	-0.014773	-0.027625	-0.036955	0.023619	-0.089855	-0.061963	-0.106408
h1_derived_mesenchymal_stem_cells	40	-0.392213	-0.401341	-0.407304	-0.392056	-0.401989	-0.42075	-0.38417	-0.382267	-0.421613	-0.392085	-0.382407	-0.419841	-0.419972	-0.389396	-0.393809	-0.405756	-0.101182	-0.100484	-0.151602	-0.041476	0.00642	-0.020782	-0.011808	-0.034149	0.00722	-0.103488	-0.11293	-0.12695
h1_derived_mesenchymal_stem_cells	50	-0.428445	-0.396439	-0.359039	-0.391323	-0.376284	-0.419237	-0.369762	-0.384922	-0.38692	-0.374339	-0.377827	-0.401759	-0.415627	-0.390458	-0.362143	-0.404206	-0.172542	-0.162859	-0.165655	-0.03745	0.003124	-0.034264	-0.034037	-0.043473	-0.016563	-0.1214	-0.128521	-0.139581
h1_derived_mesenchymal_stem_cells	60	-0.424063	-0.392303	-0.378963	-0.379412	-0.386025	-0.394889	-0.387591	-0.377282	-0.375342	-0.37371	-0.376471	-0.402113	-0.4109	-0.381957	-0.365796	-0.377171	-0.155465	-0.174862	-0.178341	-0.039073	-0.005063	-0.033947	-0.04798	-0.054267	-0.003126	-0.14346	-0.18293	-0.134921
h1_derived_mesenchymal_stem_cells	70	-0.454042	-0.373223	-0.355732	-0.369652	-0.368078	-0.366442	-0.373433	-0.370074	-0.387514	-0.360845	-0.384256	-0.379298	-0.389226	-0.351427	-0.369377	-0.378989	-0.179717	-0.17594	-0.187519	-0.043538	-0.012775	-0.049831	-0.057212	-0.04966	-0.020798	-0.158614	-0.148341	-0.184956
h1_derived_mesenchymal_stem_cells	80	-0.423485	-0.384856	-0.355704	-0.349203	-0.362074	-0.385251	-0.36721	-0.352078	-0.378469	-0.348263	-0.375294	-0.376465	-0.386421	-0.379696	-0.356286	-0.366686	-0.194826	-0.196635	-0.215165	-0.05718	-0.026265	-0.044659	-0.058018	-0.052251	-0.027197	-0.144904	-0.161298	-0.209207
h1_derived_mesenchymal_stem_cells	90	-0.44567	-0.362024	-0.347476	-0.368794	-0.33974	-0.359489	-0.324624	-0.315657	-0.342622	-0.333622	-0.327081	-0.330073	-0.344524	-0.333836	-0.315719	-0.34404	-0.217469	-0.219771	-0.235866	-0.054312	-0.028937	-0.046489	-0.062971	-0.068517	-0.036806	-0.166811	-0.18187	-0.234406
h1_derived_mesenchymal_stem_cells	100	-0.436668	-0.353334	-0.315488	-0.352024	-0.338765	-0.320343	-0.332664	-0.322489	-0.305811	-0.316038	-0.289385	-0.33079	-0.316311	-0.333004	-0.330438	-0.352239	-0.226051	-0.210801	-0.237596	-0.066248	-0.023179	-0.049832	-0.076856	-0.062152	-0.017335	-0.184758	-0.190423	-0.216858

h1_derived_neuronal_progenitor_cultured_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_neuronal_progenitor_cultured_cells	10	-0.147471	-0.380448	-0.350866	-0.342907	-0.404221	-0.341703	-0.343983	-0.337119	-0.408231	-0.377215	-0.343755	-0.381792	-0.422572	-0.362999	-0.362312	-0.368627	-0.054402	-0.054114	-0.070033	0.044485	0.062033	0.05972	0.011803	0.059569	0.04557	0.018726	0.036713	-0.002193
h1_derived_neuronal_progenitor_cultured_cells	20	-0.363747	-0.426851	-0.388674	-0.365756	-0.406222	-0.40148	-0.377014	-0.347645	-0.383731	-0.382225	-0.416364	-0.413495	-0.38391	-0.417466	-0.380479	-0.420659	-0.106388	-0.083889	-0.090312	0.06289	0.06643	0.050942	-0.011149	0.030945	0.056004	-0.015849	-0.0025	-0.103654
h1_derived_neuronal_progenitor_cultured_cells	30	-0.468899	-0.411089	-0.40768	-0.421231	-0.41203	-0.413288	-0.389858	-0.401316	-0.409492	-0.390843	-0.439186	-0.419026	-0.426587	-0.420832	-0.361412	-0.409074	-0.147752	-0.168235	-0.151555	0.0348	0.035867	0.028733	0.003755	0.043494	0.024995	-0.092967	-0.064773	-0.138504
h1_derived_neuronal_progenitor_cultured_cells	40	-0.473664	-0.412711	-0.410417	-0.404262	-0.399573	-0.411792	-0.414848	-0.405802	-0.396987	-0.402243	-0.404323	-0.394056	-0.436004	-0.41718	-0.396105	-0.413736	-0.181672	-0.2061	-0.156631	0.027912	0.033373	0.014564	-0.015123	0.026437	0.020636	-0.094815	-0.078816	-0.145611
h1_derived_neuronal_progenitor_cultured_cells	50	-0.455725	-0.415583	-0.376654	-0.391543	-0.39632	-0.396815	-0.379531	-0.365642	-0.391587	-0.403863	-0.418916	-0.392385	-0.405954	-0.40386	-0.384611	-0.410867	-0.247028	-0.260551	-0.230033	0.00548	0.022457	0.005428	-0.024054	0.005695	0.00999	-0.120521	-0.120128	-0.149589
h1_derived_neuronal_progenitor_cultured_cells	60	-0.476793	-0.407588	-0.392688	-0.412059	-0.387861	-0.41177	-0.378588	-0.375917	-0.382814	-0.399425	-0.398365	-0.388736	-0.408856	-0.395466	-0.389084	-0.391225	-0.24734	-0.247721	-0.250311	0.019837	0.010701	0.016955	-0.038925	0.011738	0.007367	-0.138217	-0.121189	-0.166408
h1_derived_neuronal_progenitor_cultured_cells	70	-0.475042	-0.383271	-0.400626	-0.389818	-0.387699	-0.382097	-0.358372	-0.350058	-0.362936	-0.388368	-0.398178	-0.388755	-0.387824	-0.386621	-0.394252	-0.387158	-0.261279	-0.275468	-0.261745	0.001601	5.1e-05	-0.017111	-0.027904	0.002322	-0.006597	-0.119496	-0.144835	-0.191838
h1_derived_neuronal_progenitor_cultured_cells	80	-0.471908	-0.384207	-0.359101	-0.372561	-0.373533	-0.353139	-0.379378	-0.345016	-0.363607	-0.373291	-0.393373	-0.359363	-0.37871	-0.379324	-0.351562	-0.36581	-0.302055	-0.316395	-0.271733	0.007134	0.002559	-0.020291	-0.034442	0.003302	-0.016315	-0.160852	-0.155707	-0.200595
h1_derived_neuronal_progenitor_cultured_cells	90	-0.473701	-0.357211	-0.36829	-0.386011	-0.384279	-0.372393	-0.372671	-0.350868	-0.369778	-0.373111	-0.379555	-0.374633	-0.396933	-0.378315	-0.385449	-0.344723	-0.286223	-0.315062	-0.305063	-0.006023	-0.009712	-0.015557	-0.04091	-0.033595	-0.011817	-0.160557	-0.170044	-0.215805
h1_derived_neuronal_progenitor_cultured_cells	100	-0.457879	-0.357362	-0.353806	-0.369309	-0.387904	-0.371262	-0.360655	-0.345971	-0.346188	-0.348595	-0.363448	-0.366717	-0.377498	-0.380968	-0.375388	-0.319503	-0.303676	-0.350471	-0.321668	-0.005664	0.0038	-0.027286	-0.046074	-0.014683	-0.033102	-0.170817	-0.185383	-0.180634

h9_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h9_cells	10	-0.41221	-0.320764	-0.355958	-0.380359	-0.36511	-0.366316	-0.384712	-0.328753	-0.38717	-0.356842	-0.373896	-0.337809	-0.369611	-0.379873	-0.391877	-0.389228	-0.065093	-0.051482	-0.060117	0.063155	0.065222	0.095398	0.030092	0.063963	0.038289	-0.001458	0.027014	0.026372
h9_cells	20	-0.440096	-0.369563	-0.396933	-0.406819	-0.410148	-0.410563	-0.395279	-0.422568	-0.398228	-0.339546	-0.384406	-0.385385	-0.431685	-0.414794	-0.388281	-0.423388	-0.080954	-0.078111	-0.104035	0.009302	-0.007403	0.028605	0.013463	0.020616	0.043032	-0.027247	-0.070018	-0.01685
h9_cells	30	-0.499457	-0.418257	-0.407062	-0.422923	-0.407231	-0.396641	-0.401312	-0.416175	-0.428828	-0.382279	-0.42114	-0.382293	-0.413879	-0.392328	-0.391541	-0.435805	-0.148584	-0.119105	-0.126475	-0.023649	-0.008082	0.012603	-0.013565	0.010926	0.023457	-0.053973	-0.117713	0.013093
h9_cells	40	-0.461988	-0.409319	-0.409024	-0.408611	-0.404557	-0.397916	-0.395447	-0.398658	-0.405312	-0.37016	-0.417037	-0.420353	-0.443161	-0.416883	-0.433879	-0.435714	-0.228905	-0.220322	-0.225762	-0.026905	-0.028049	-0.005961	-0.029297	-0.018265	0.006071	-0.090873	-0.117535	-0.055603
h9_cells	50	-0.453158	-0.372528	-0.399298	-0.410077	-0.413503	-0.406201	-0.38455	-0.415824	-0.392809	-0.367042	-0.406075	-0.414849	-0.43288	-0.409943	-0.440597	-0.415969	-0.251991	-0.244271	-0.25394	-0.033314	-0.038022	0.004297	-0.023152	-0.020524	0.000812	-0.100871	-0.138393	-0.0277
h9_cells	60	-0.445025	-0.394203	-0.395826	-0.380701	-0.394795	-0.380186	-0.385118	-0.382132	-0.389501	-0.357307	-0.413003	-0.416239	-0.427017	-0.406092	-0.421667	-0.425179	-0.259294	-0.285841	-0.251802	-0.047996	-0.049533	-0.014631	-0.033912	-0.033769	-0.007154	-0.102114	-0.136535	-0.080581
h9_cells	70	-0.444834	-0.393284	-0.391069	-0.368769	-0.392659	-0.388095	-0.385159	-0.379844	-0.383636	-0.346081	-0.412696	-0.389668	-0.411206	-0.402046	-0.405789	-0.366658	-0.265997	-0.270567	-0.269218	-0.058599	-0.039991	-0.020512	-0.046837	-0.023029	-0.007875	-0.114705	-0.141451	-0.074075
h9_cells	80	-0.47882	-0.344477	-0.345397	-0.35581	-0.382809	-0.354694	-0.380435	-0.358573	-0.368164	-0.348152	-0.372048	-0.405452	-0.404618	-0.380981	-0.403955	-0.383184	-0.271119	-0.275256	-0.266888	-0.053048	-0.056249	-0.019941	-0.050309	-0.039255	-0.016343	-0.142225	-0.163877	-0.163411
h9_cells	90	-0.448593	-0.366204	-0.365383	-0.363561	-0.346019	-0.375087	-0.366056	-0.376942	-0.372816	-0.318395	-0.368029	-0.383652	-0.385867	-0.366666	-0.38319	-0.370796	-0.307793	-0.291049	-0.30441	-0.071256	-0.064596	-0.032226	-0.053698	-0.042312	-0.013302	-0.125023	-0.174254	-0.169105
h9_cells	100	-0.436705	-0.342568	-0.364661	-0.333619	-0.368703	-0.340397	-0.318559	-0.33949	-0.373347	-0.344107	-0.329569	-0.360739	-0.358354	-0.33867	-0.377011	-0.33301	-0.293941	-0.290036	-0.287207	-0.072179	-0.070553	-0.034676	-0.051449	-0.039051	-0.020982	-0.140079	-0.169995	-0.156413

imr90_fetal_lung_fibroblasts_cell_line	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
imr90_fetal_lung_fibroblasts_cell_line	10	-0.23491	-0.348483	-0.323377	-0.331235	-0.322943	-0.329626	-0.31188	-0.341945	-0.326497	-0.331683	-0.322974	-0.341192	-0.332669	-0.326359	-0.347843	-0.327616	-0.091636	-0.060595	-0.062036	0.078124	0.071301	0.070475	0.070781	0.059943	0.072163	0.016003	-0.025184	-0.079375
imr90_fetal_lung_fibroblasts_cell_line	20	-0.359807	-0.405204	-0.381672	-0.395022	-0.395111	-0.392726	-0.403056	-0.410318	-0.388828	-0.39281	-0.398249	-0.413039	-0.405994	-0.408873	-0.417965	-0.412194	-0.135467	-0.15305	-0.134559	0.015626	0.020211	0.022425	0.015395	0.013355	0.016283	-0.045509	-0.046634	-0.083762
imr90_fetal_lung_fibroblasts_cell_line	30	-0.451721	-0.404498	-0.395238	-0.40735	-0.416777	-0.411636	-0.416361	-0.399365	-0.391618	-0.418164	-0.406915	-0.440525	-0.417104	-0.433283	-0.436009	-0.425267	-0.17931	-0.175853	-0.17239	-0.001359	-0.015058	-0.01894	0.010184	-0.003498	-0.009887	-0.083869	-0.102045	-0.071895
imr90_fetal_lung_fibroblasts_cell_line	40	-0.445575	-0.399044	-0.393353	-0.411549	-0.411363	-0.422523	-0.408088	-0.416044	-0.400941	-0.407182	-0.384393	-0.437223	-0.415874	-0.42179	-0.429394	-0.42482	-0.191566	-0.176761	-0.194505	-0.008524	-0.016215	-0.015201	-0.005766	-0.00787	-0.036077	-0.109273	-0.148795	-0.076382
imr90_fetal_lung_fibroblasts_cell_line	50	-0.467817	-0.391806	-0.390355	-0.414242	-0.394746	-0.384671	-0.397944	-0.398199	-0.395598	-0.398546	-0.375422	-0.413751	-0.389408	-0.400203	-0.420886	-0.398228	-0.197236	-0.224085	-0.204951	-0.024084	-0.013837	-0.018745	-0.011792	-0.015531	-0.035785	-0.132284	-0.167256	-0.147752
imr90_fetal_lung_fibroblasts_cell_line	60	-0.477812	-0.397743	-0.379374	-0.376378	-0.400378	-0.388934	-0.382444	-0.374477	-0.401605	-0.373853	-0.374489	-0.400492	-0.395814	-0.403434	-0.420466	-0.385794	-0.21058	-0.212126	-0.252236	-0.029324	-0.025718	-0.014892	-0.021431	-0.007586	-0.030074	-0.14624	-0.193565	-0.173217
imr90_fetal_lung_fibroblasts_cell_line	70	-0.469646	-0.37987	-0.370342	-0.376099	-0.36383	-0.361058	-0.371559	-0.386467	-0.366933	-0.371901	-0.349657	-0.367001	-0.376225	-0.370187	-0.408753	-0.358079	-0.23137	-0.237021	-0.269242	-0.038403	-0.030754	-0.025448	-0.028639	-0.033687	-0.042735	-0.154355	-0.186872	-0.168683
imr90_fetal_lung_fibroblasts_cell_line	80	-0.439586	-0.36897	-0.373325	-0.371343	-0.357193	-0.355712	-0.360667	-0.366842	-0.372665	-0.355409	-0.318975	-0.36564	-0.355103	-0.365393	-0.37317	-0.329943	-0.258842	-0.279573	-0.25711	-0.042783	-0.044315	-0.022294	-0.029076	-0.029943	-0.045769	-0.175278	-0.185625	-0.201875
imr90_fetal_lung_fibroblasts_cell_line	90	-0.455467	-0.360398	-0.358188	-0.35234	-0.374981	-0.315816	-0.354646	-0.345742	-0.334001	-0.366461	-0.336919	-0.32214	-0.354032	-0.367893	-0.372552	-0.327267	-0.290497	-0.268395	-0.260111	-0.052144	-0.043024	-0.035058	-0.038397	-0.038285	-0.040516	-0.192855	-0.194243	-0.210356
imr90_fetal_lung_fibroblasts_cell_line	100	-0.462774	-0.344468	-0.346493	-0.343691	-0.353616	-0.317696	-0.356559	-0.322	-0.322414	-0.336756	-0.325617	-0.343111	-0.338443	-0.338949	-0.381307	-0.293163	-0.294739	-0.315179	-0.301547	-0.040553	-0.054687	-0.04344	-0.041634	-0.042236	-0.051236	-0.209821	-0.219892	-0.186662

keratinocyte	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
keratinocyte	10	-0.299351	-0.351458	-0.33508	-0.33931	-0.32679	-0.341555	-0.325217	-0.359511	-0.335691	-0.266891	-0.345611	-0.316694	-0.338515	-0.34318	-0.338059	-0.365851	-0.034191	-0.072539	-0.078917	0.087384	0.079525	0.104201	0.072152	0.07237	0.077608	0.108557	0.089526	0.084898
keratinocyte	20	-0.400406	-0.36707	-0.371814	-0.374261	-0.371795	-0.403865	-0.3825	-0.388586	-0.424886	-0.373024	-0.302109	-0.411384	-0.379394	-0.392176	-0.400424	-0.399332	-0.096418	-0.101467	-0.111475	0.025001	0.024195	0.045181	0.031805	0.025969	0.0287	-0.040658	-0.090188	-0.049575
keratinocyte	30	-0.43627	-0.364416	-0.385872	-0.371515	-0.342912	-0.373241	-0.373247	-0.368309	-0.4057	-0.384439	-0.351975	-0.369067	-0.398377	-0.36461	-0.386797	-0.380227	-0.138589	-0.117311	-0.119646	0.005782	0.00817	0.028625	-0.001959	0.004737	0.011694	-0.067679	-0.113358	-0.109522
keratinocyte	40	-0.408141	-0.373885	-0.389703	-0.407849	-0.370166	-0.346446	-0.377325	-0.352926	-0.353669	-0.380711	-0.37259	-0.381192	-0.396536	-0.367172	-0.395118	-0.396848	-0.178633	-0.160108	-0.155116	-0.017827	-0.008657	0.006117	-0.018893	-0.019634	-0.01422	-0.107308	-0.085657	-0.124928
keratinocyte	50	-0.407691	-0.342725	-0.375273	-0.388764	-0.366858	-0.359741	-0.379164	-0.360713	-0.355968	-0.351369	-0.369937	-0.397367	-0.385912	-0.367497	-0.36391	-0.364621	-0.15809	-0.164342	-0.191495	-0.029666	-0.01948	-0.002791	-0.035086	-0.015864	-0.021909	-0.109668	-0.150111	-0.129113
keratinocyte	60	-0.435021	-0.341023	-0.342898	-0.362211	-0.368931	-0.341174	-0.347248	-0.323277	-0.373317	-0.344507	-0.368343	-0.33891	-0.357758	-0.339284	-0.364219	-0.392846	-0.198848	-0.209017	-0.18565	-0.032034	-0.036468	-0.018054	-0.038869	-0.031541	-0.027559	-0.113318	-0.124677	-0.19711
keratinocyte	70	-0.430345	-0.333565	-0.355099	-0.383923	-0.350773	-0.339038	-0.343581	-0.333862	-0.358198	-0.33822	-0.311383	-0.358732	-0.324847	-0.354747	-0.352767	-0.372461	-0.214143	-0.216212	-0.223191	-0.040814	-0.044796	-0.029399	-0.041931	-0.036669	-0.026815	-0.171204	-0.150902	-0.194987
keratinocyte	80	-0.423911	-0.344243	-0.337733	-0.351033	-0.32474	-0.341445	-0.319514	-0.331684	-0.309182	-0.352903	-0.311385	-0.309955	-0.292308	-0.349719	-0.321977	-0.35265	-0.258629	-0.241043	-0.234995	-0.03369	-0.04389	-0.024972	-0.045291	-0.049043	-0.033793	-0.198376	-0.17477	-0.209286
